feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
d__denovo4464	groupcontrol	0.125564	0.159598	0.7868	4.33e-1	9.95e-1	0.1983	-0.0320	low	not_significant
d__denovo4467	groupcontrol	-0.090871	0.167397	-0.5429	5.88e-1	9.95e-1	0.3017	0.1020	medium	not_significant
d__denovo4466	groupcontrol	-0.326160	0.163791	-1.9913	4.88e-2	9.95e-1	0.1810	-0.0575	low	not_significant
d__denovo232	groupcontrol	-0.847115	0.453738	-1.8670	6.45e-2	9.95e-1	0.2845	0.8837	medium	not_significant
d__denovo19699	groupcontrol	0.011570	0.092344	0.1253	9.01e-1	9.95e-1	0.1121	-0.2769	low	not_significant
d__denovo19693	groupcontrol	-0.040171	0.093266	-0.4307	6.67e-1	9.95e-1	0.1121	-0.2711	low	not_significant
d__denovo18125	groupcontrol	0.017097	0.091069	0.1877	8.51e-1	9.95e-1	0.1121	-0.2658	low	not_significant
d__denovo21081	groupcontrol	-0.063519	0.086618	-0.7333	4.65e-1	9.95e-1	0.1207	-0.2786	low	not_significant
d__denovo6952	groupcontrol	0.011702	0.128533	0.0910	9.28e-1	9.95e-1	0.2155	-0.0854	low	not_significant
d__denovo6125	groupcontrol	-0.202709	0.142625	-1.4213	1.58e-1	9.95e-1	0.1207	-0.2043	low	not_significant
d__denovo1242	groupcontrol	-0.109695	0.270864	-0.4050	6.86e-1	9.95e-1	0.5086	0.8274	high	not_significant
d__denovo1240	groupcontrol	0.174237	0.281036	0.6200	5.37e-1	9.95e-1	0.3362	0.5199	medium	not_significant
d__denovo1453	groupcontrol	0.155104	0.283433	0.5472	5.85e-1	9.95e-1	0.3017	0.4280	medium	not_significant
d__denovo454	groupcontrol	-0.035248	0.346980	-0.1016	9.19e-1	9.95e-1	0.4914	1.0300	medium	not_significant
d__denovo1452	groupcontrol	0.220754	0.271735	0.8124	4.18e-1	9.95e-1	0.4138	0.6360	medium	not_significant
d__denovo30395	groupcontrol	-0.052535	0.074202	-0.7080	4.80e-1	9.95e-1	0.1034	-0.3108	low	not_significant
d__denovo979	groupcontrol	0.155489	0.264612	0.5876	5.58e-1	9.95e-1	0.4655	0.6140	medium	not_significant
d__denovo973	groupcontrol	0.039089	0.258968	0.1509	8.80e-1	9.95e-1	0.3103	0.2766	medium	not_significant
d__denovo514	groupcontrol	0.252280	0.367014	0.6874	4.93e-1	9.95e-1	0.6724	1.7792	high	not_significant
d__denovo515	groupcontrol	-0.303822	0.311258	-0.9761	3.31e-1	9.95e-1	0.2500	0.3638	medium	not_significant
d__denovo516	groupcontrol	-0.394937	0.391316	-1.0093	3.15e-1	9.95e-1	0.3017	0.7565	medium	not_significant
d__denovo510	groupcontrol	-0.540637	0.293923	-1.8394	6.85e-2	9.95e-1	0.2155	0.2149	low	not_significant
d__denovo511	groupcontrol	-0.406165	0.378063	-1.0743	2.85e-1	9.95e-1	0.5345	1.4545	high	not_significant
d__denovo512	groupcontrol	0.520120	0.312610	1.6638	9.89e-2	9.95e-1	0.2845	0.4204	medium	not_significant
d__denovo513	groupcontrol	0.553363	0.301386	1.8361	6.90e-2	9.95e-1	0.1810	0.1658	low	not_significant
d__denovo15334	groupcontrol	0.040289	0.099757	0.4039	6.87e-1	9.95e-1	0.1552	-0.2240	low	not_significant
d__denovo13505	groupcontrol	0.052418	0.100461	0.5218	6.03e-1	9.95e-1	0.1293	-0.2347	low	not_significant
d__denovo14120	groupcontrol	-0.087805	0.101831	-0.8623	3.90e-1	9.95e-1	0.1034	-0.2701	low	not_significant
d__denovo14126	groupcontrol	0.012186	0.099715	0.1222	9.03e-1	9.95e-1	0.1379	-0.2332	low	not_significant
d__denovo14124	groupcontrol	0.088079	0.097814	0.9005	3.70e-1	9.95e-1	0.1034	-0.2610	low	not_significant
d__denovo19335	groupcontrol	0.072421	0.085623	0.8458	3.99e-1	9.95e-1	0.1379	-0.2568	low	not_significant
d__denovo19330	groupcontrol	0.041963	0.086651	0.4843	6.29e-1	9.95e-1	0.1121	-0.2640	low	not_significant
d__denovo19332	groupcontrol	-0.184447	0.099544	-1.8529	6.65e-2	9.95e-1	0.1293	-0.2539	low	not_significant
d__denovo19333	groupcontrol	-0.058609	0.088408	-0.6629	5.09e-1	9.95e-1	0.1379	-0.2466	low	not_significant
d__denovo6629	groupcontrol	-0.048064	0.146620	-0.3278	7.44e-1	9.95e-1	0.1897	-0.0792	low	not_significant
d__denovo19338	groupcontrol	-0.136380	0.086708	-1.5729	1.19e-1	9.95e-1	0.1293	-0.2597	low	not_significant
d__denovo19339	groupcontrol	0.030705	0.091512	0.3355	7.38e-1	9.95e-1	0.1207	-0.2645	low	not_significant
d__denovo6628	groupcontrol	0.221663	0.131614	1.6842	9.49e-2	9.95e-1	0.2845	-0.0049	medium	not_significant
d__denovo1457	groupcontrol	0.142593	0.267444	0.5332	5.95e-1	9.95e-1	0.3190	0.4186	medium	not_significant
d__denovo1456	groupcontrol	-0.435680	0.252710	-1.7240	8.74e-2	9.95e-1	0.3534	0.3713	medium	not_significant
d__denovo20233	groupcontrol	-0.118103	0.083065	-1.4218	1.58e-1	9.95e-1	0.1121	-0.2808	low	not_significant
d__denovo6481	groupcontrol	0.245089	0.140141	1.7489	8.30e-2	9.95e-1	0.2759	0.0205	medium	not_significant
d__denovo19417	groupcontrol	0.072421	0.092086	0.7864	4.33e-1	9.95e-1	0.1379	-0.2568	low	not_significant
d__denovo12409	groupcontrol	-0.008945	0.112155	-0.0798	9.37e-1	9.97e-1	0.1207	-0.2476	low	not_significant
d__denovo12408	groupcontrol	-0.021645	0.112483	-0.1924	8.48e-1	9.95e-1	0.1121	-0.2434	low	not_significant
d__denovo12401	groupcontrol	-0.179414	0.085494	-2.0986	3.81e-2	9.95e-1	0.1034	-0.2711	low	not_significant
d__denovo70	groupcontrol	0.109201	0.596934	0.1829	8.55e-1	9.95e-1	0.5431	2.1032	high	not_significant
d__denovo73	groupcontrol	-0.126668	0.569716	-0.2223	8.24e-1	9.95e-1	0.4310	1.5353	medium	not_significant
d__denovo10861	groupcontrol	-0.011169	0.101797	-0.1097	9.13e-1	9.95e-1	0.2069	-0.1437	low	not_significant
d__denovo74	groupcontrol	0.168278	0.497896	0.3380	7.36e-1	9.95e-1	0.6810	2.1226	high	not_significant
d__denovo11633	groupcontrol	0.111007	0.116887	0.9497	3.44e-1	9.95e-1	0.2586	-0.1103	medium	not_significant
d__denovo75	groupcontrol	-0.013846	0.566638	-0.0244	9.81e-1	9.98e-1	0.4397	1.6075	medium	not_significant
d__denovo21541	groupcontrol	0.148061	0.082190	1.8014	7.43e-2	9.95e-1	0.1034	-0.2801	low	not_significant
d__denovo21544	groupcontrol	-0.084666	0.069852	-1.2121	2.28e-1	9.95e-1	0.1207	-0.2780	low	not_significant
d__denovo21547	groupcontrol	-0.016291	0.100112	-0.1627	8.71e-1	9.95e-1	0.1121	-0.2749	low	not_significant
d__denovo11038	groupcontrol	0.064779	0.118704	0.5457	5.86e-1	9.95e-1	0.1121	-0.2292	low	not_significant
d__denovo11472	groupcontrol	-0.037656	0.106516	-0.3535	7.24e-1	9.95e-1	0.1034	-0.2351	low	not_significant
d__denovo24075	groupcontrol	-0.057871	0.078730	-0.7351	4.64e-1	9.95e-1	0.1121	-0.2874	low	not_significant
d__denovo24074	groupcontrol	0.026179	0.079341	0.3300	7.42e-1	9.95e-1	0.1207	-0.2742	low	not_significant
d__denovo24072	groupcontrol	0.000098	0.082535	0.0012	9.99e-1	9.99e-1	0.1207	-0.2786	low	not_significant
d__denovo24078	groupcontrol	0.017179	0.076795	0.2237	8.23e-1	9.95e-1	0.1121	-0.2925	low	not_significant
d__denovo10626	groupcontrol	-0.036292	0.114223	-0.3177	7.51e-1	9.95e-1	0.1466	-0.1992	low	not_significant
d__denovo16895	groupcontrol	0.020137	0.103657	0.1943	8.46e-1	9.95e-1	0.1121	-0.2589	low	not_significant
d__denovo16897	groupcontrol	-0.034761	0.095661	-0.3634	7.17e-1	9.95e-1	0.1724	-0.2189	low	not_significant
d__denovo16891	groupcontrol	0.103679	0.100159	1.0351	3.03e-1	9.95e-1	0.1552	-0.2223	low	not_significant
d__denovo14946	groupcontrol	-0.177225	0.087940	-2.0153	4.62e-2	9.95e-1	0.1207	-0.2572	low	not_significant
d__denovo8559	groupcontrol	0.180375	0.123117	1.4651	1.46e-1	9.95e-1	0.1552	-0.1727	low	not_significant
d__denovo8558	groupcontrol	-0.113421	0.135955	-0.8343	4.06e-1	9.95e-1	0.1293	-0.1824	low	not_significant
d__denovo11329	groupcontrol	-0.063909	0.111014	-0.5757	5.66e-1	9.95e-1	0.1034	-0.2544	low	not_significant
d__denovo11325	groupcontrol	-0.079347	0.112539	-0.7051	4.82e-1	9.95e-1	0.1379	-0.2118	low	not_significant
d__denovo14949	groupcontrol	0.089258	0.099922	0.8933	3.74e-1	9.95e-1	0.1379	-0.2335	low	not_significant
d__denovo8553	groupcontrol	-0.134886	0.132734	-1.0162	3.12e-1	9.95e-1	0.2414	-0.0730	low	not_significant
d__denovo6194	groupcontrol	0.155174	0.144744	1.0721	2.86e-1	9.95e-1	0.1466	-0.1466	low	not_significant
d__denovo30211	groupcontrol	0.001368	0.065999	0.0207	9.83e-1	9.98e-1	0.1034	-0.3152	low	not_significant
d__denovo20794	groupcontrol	-0.044618	0.088437	-0.5045	6.15e-1	9.95e-1	0.1207	-0.2707	low	not_significant
d__denovo20795	groupcontrol	0.004662	0.084031	0.0555	9.56e-1	9.97e-1	0.1293	-0.2656	low	not_significant
d__denovo13065	groupcontrol	0.089706	0.100002	0.8970	3.72e-1	9.95e-1	0.1466	-0.2313	low	not_significant
d__denovo9200	groupcontrol	0.010425	0.125658	0.0830	9.34e-1	9.97e-1	0.1466	-0.1848	low	not_significant
d__denovo9201	groupcontrol	-0.162980	0.098090	-1.6615	9.94e-2	9.95e-1	0.1466	-0.2175	low	not_significant
d__denovo9206	groupcontrol	-0.242653	0.126802	-1.9136	5.82e-2	9.95e-1	0.1810	-0.1424	low	not_significant
d__denovo9207	groupcontrol	-0.003977	0.118747	-0.0335	9.73e-1	9.98e-1	0.1897	-0.1426	low	not_significant
d__denovo9204	groupcontrol	0.010571	0.117141	0.0902	9.28e-1	9.96e-1	0.1897	-0.1483	low	not_significant
d__denovo9208	groupcontrol	0.093865	0.120549	0.7786	4.38e-1	9.95e-1	0.2155	-0.1212	low	not_significant
d__denovo3462	groupcontrol	0.130882	0.187639	0.6975	4.87e-1	9.95e-1	0.3966	0.3555	medium	not_significant
d__denovo3465	groupcontrol	0.302895	0.185973	1.6287	1.06e-1	9.95e-1	0.2759	0.1035	medium	not_significant
d__denovo3468	groupcontrol	0.292755	0.190104	1.5400	1.26e-1	9.95e-1	0.3276	0.2072	medium	not_significant
d__denovo16836	groupcontrol	0.030548	0.098731	0.3094	7.58e-1	9.95e-1	0.1121	-0.2781	low	not_significant
d__denovo7376	groupcontrol	-0.174991	0.128825	-1.3584	1.77e-1	9.95e-1	0.2328	-0.0715	low	not_significant
d__denovo7377	groupcontrol	0.049711	0.134767	0.3689	7.13e-1	9.95e-1	0.2241	-0.0795	low	not_significant
d__denovo11817	groupcontrol	-0.292310	0.101260	-2.8867	4.66e-3	9.95e-1	0.1466	-0.2226	low	not_significant
d__denovo7939	groupcontrol	-0.105485	0.113909	-0.9260	3.56e-1	9.95e-1	0.1810	-0.1691	low	not_significant
d__denovo23853	groupcontrol	0.044286	0.076752	0.5770	5.65e-1	9.95e-1	0.1207	-0.2874	low	not_significant
d__denovo11667	groupcontrol	-0.069948	0.101118	-0.6917	4.91e-1	9.95e-1	0.1207	-0.2403	low	not_significant
d__denovo15312	groupcontrol	-0.053239	0.094583	-0.5629	5.75e-1	9.95e-1	0.1121	-0.2513	low	not_significant
d__denovo14565	groupcontrol	-0.094616	0.106903	-0.8851	3.78e-1	9.95e-1	0.1293	-0.2403	low	not_significant
d__denovo13415	groupcontrol	-0.021696	0.089550	-0.2423	8.09e-1	9.95e-1	0.1724	-0.2123	low	not_significant
d__denovo13419	groupcontrol	0.086078	0.103587	0.8310	4.08e-1	9.95e-1	0.1552	-0.2122	low	not_significant
d__denovo13418	groupcontrol	-0.009430	0.098129	-0.0961	9.24e-1	9.95e-1	0.1379	-0.2105	low	not_significant
d__denovo17991	groupcontrol	0.071083	0.097088	0.7322	4.66e-1	9.95e-1	0.1034	-0.2720	low	not_significant
d__denovo4111	groupcontrol	-0.183944	0.141661	-1.2985	1.97e-1	9.95e-1	0.1638	-0.1460	low	not_significant
d__denovo4115	groupcontrol	0.151937	0.172778	0.8794	3.81e-1	9.95e-1	0.2500	0.0589	medium	not_significant
d__denovo4114	groupcontrol	0.077159	0.166168	0.4643	6.43e-1	9.95e-1	0.1552	-0.0766	low	not_significant
d__denovo4119	groupcontrol	0.003744	0.166246	0.0225	9.82e-1	9.98e-1	0.3448	0.1534	medium	not_significant
d__denovo18964	groupcontrol	-0.055942	0.099504	-0.5622	5.75e-1	9.95e-1	0.1121	-0.2655	low	not_significant
d__denovo13063	groupcontrol	-0.025354	0.101946	-0.2487	8.04e-1	9.95e-1	0.1034	-0.2615	low	not_significant
d__denovo22164	groupcontrol	0.104864	0.087006	1.2052	2.31e-1	9.95e-1	0.1207	-0.2751	low	not_significant
d__denovo22160	groupcontrol	-0.075666	0.081672	-0.9265	3.56e-1	9.95e-1	0.1379	-0.2597	low	not_significant
d__denovo7571	groupcontrol	0.129462	0.130634	0.9910	3.24e-1	9.95e-1	0.2241	-0.0859	low	not_significant
d__denovo7576	groupcontrol	-0.151410	0.120078	-1.2609	2.10e-1	9.95e-1	0.2069	-0.1201	low	not_significant
d__denovo7577	groupcontrol	-0.108425	0.122641	-0.8841	3.79e-1	9.95e-1	0.1638	-0.1636	low	not_significant
d__denovo845	groupcontrol	-0.158458	0.291817	-0.5430	5.88e-1	9.95e-1	0.3448	0.4961	medium	not_significant
d__denovo7579	groupcontrol	-0.084180	0.128129	-0.6570	5.13e-1	9.95e-1	0.1983	-0.1226	low	not_significant
d__denovo16136	groupcontrol	-0.169579	0.091700	-1.8493	6.70e-2	9.95e-1	0.1293	-0.2513	low	not_significant
d__denovo16132	groupcontrol	-0.025652	0.085236	-0.3010	7.64e-1	9.95e-1	0.1552	-0.2255	low	not_significant
d__denovo16130	groupcontrol	-0.063542	0.098573	-0.6446	5.20e-1	9.95e-1	0.2069	-0.1839	low	not_significant
d__denovo5361	groupcontrol	0.046945	0.159933	0.2935	7.70e-1	9.95e-1	0.2759	0.0628	medium	not_significant
d__denovo5369	groupcontrol	0.134961	0.150893	0.8944	3.73e-1	9.95e-1	0.1638	-0.1168	low	not_significant
d__denovo4946	groupcontrol	-0.221276	0.160581	-1.3780	1.71e-1	9.95e-1	0.2672	0.0348	medium	not_significant
d__denovo4947	groupcontrol	0.003232	0.169866	0.0190	9.85e-1	9.98e-1	0.1293	-0.1206	low	not_significant
d__denovo4942	groupcontrol	0.330224	0.149174	2.2137	2.88e-2	9.95e-1	0.1207	-0.1830	low	not_significant
d__denovo4943	groupcontrol	0.105977	0.173180	0.6119	5.42e-1	9.95e-1	0.4397	0.2815	medium	not_significant
d__denovo8612	groupcontrol	0.105072	0.118040	0.8901	3.75e-1	9.95e-1	0.2155	-0.1142	low	not_significant
d__denovo4948	groupcontrol	0.108996	0.162124	0.6723	5.03e-1	9.95e-1	0.2328	-0.0152	low	not_significant
d__denovo2479	groupcontrol	-0.259460	0.180242	-1.4395	1.53e-1	9.95e-1	0.3707	0.2510	medium	not_significant
d__denovo2473	groupcontrol	-0.077864	0.195934	-0.3974	6.92e-1	9.95e-1	0.3707	0.2730	medium	not_significant
d__denovo2475	groupcontrol	0.236236	0.213273	1.1077	2.70e-1	9.95e-1	0.3707	0.2988	medium	not_significant
d__denovo2476	groupcontrol	-0.184164	0.228488	-0.8060	4.22e-1	9.95e-1	0.2672	0.2423	medium	not_significant
d__denovo26818	groupcontrol	0.006648	0.078547	0.0846	9.33e-1	9.97e-1	0.1121	-0.2911	low	not_significant
d__denovo22168	groupcontrol	0.006167	0.079164	0.0779	9.38e-1	9.97e-1	0.1207	-0.2728	low	not_significant
d__denovo750	groupcontrol	-0.604109	0.213193	-2.8336	5.44e-3	9.95e-1	0.1810	0.0020	low	not_significant
d__denovo18800	groupcontrol	0.119337	0.091015	1.3112	1.92e-1	9.95e-1	0.1121	-0.2676	low	not_significant
d__denovo926	groupcontrol	-0.199723	0.301927	-0.6615	5.10e-1	9.95e-1	0.3448	0.5461	medium	not_significant
d__denovo12566	groupcontrol	-0.083453	0.115978	-0.7196	4.73e-1	9.95e-1	0.1724	-0.1799	low	not_significant
d__denovo3705	groupcontrol	-0.008054	0.144653	-0.0557	9.56e-1	9.97e-1	0.1207	-0.1978	low	not_significant
d__denovo3704	groupcontrol	-0.113271	0.186045	-0.6088	5.44e-1	9.95e-1	0.1379	-0.1048	low	not_significant
d__denovo3706	groupcontrol	0.019195	0.179394	0.1070	9.15e-1	9.95e-1	0.4397	0.2878	medium	not_significant
d__denovo10350	groupcontrol	0.106877	0.103682	1.0308	3.05e-1	9.95e-1	0.1034	-0.2470	low	not_significant
d__denovo2791	groupcontrol	0.052580	0.193862	0.2712	7.87e-1	9.95e-1	0.4310	0.3227	medium	not_significant
d__denovo33892	groupcontrol	0.049623	0.073732	0.6730	5.02e-1	9.95e-1	0.1034	-0.3108	low	not_significant
d__denovo15107	groupcontrol	0.040367	0.096565	0.4180	6.77e-1	9.95e-1	0.1293	-0.2507	low	not_significant
d__denovo3143	groupcontrol	-0.129619	0.208011	-0.6231	5.34e-1	9.95e-1	0.1983	0.0587	low	not_significant
d__denovo15105	groupcontrol	0.157398	0.090678	1.7358	8.53e-2	9.95e-1	0.1293	-0.2411	low	not_significant
d__denovo9395	groupcontrol	-0.069629	0.118280	-0.5887	5.57e-1	9.95e-1	0.2672	-0.0611	medium	not_significant
d__denovo499	groupcontrol	-0.233229	0.371543	-0.6277	5.31e-1	9.95e-1	0.2328	0.5197	low	not_significant
d__denovo498	groupcontrol	-0.306172	0.358795	-0.8533	3.95e-1	9.95e-1	0.2759	0.6240	medium	not_significant
d__denovo9391	groupcontrol	0.107076	0.108821	0.9840	3.27e-1	9.95e-1	0.1638	-0.1787	low	not_significant
d__denovo491	groupcontrol	-0.360600	0.310711	-1.1606	2.48e-1	9.95e-1	0.2328	0.3390	low	not_significant
d__denovo490	groupcontrol	0.179174	0.371876	0.4818	6.31e-1	9.95e-1	0.3276	0.7295	medium	not_significant
d__denovo492	groupcontrol	0.540748	0.347733	1.5551	1.23e-1	9.95e-1	0.6810	1.8740	high	not_significant
d__denovo495	groupcontrol	-0.084187	0.233112	-0.3611	7.19e-1	9.95e-1	0.1034	-0.1064	low	not_significant
d__denovo22477	groupcontrol	-0.176834	0.085508	-2.0680	4.09e-2	9.95e-1	0.1034	-0.2893	low	not_significant
d__denovo497	groupcontrol	0.233942	0.381512	0.6132	5.41e-1	9.95e-1	0.5431	1.4373	high	not_significant
d__denovo496	groupcontrol	-0.142665	0.281666	-0.5065	6.13e-1	9.95e-1	0.1724	0.1077	low	not_significant
d__denovo20805	groupcontrol	-0.163067	0.097169	-1.6782	9.61e-2	9.95e-1	0.1207	-0.2751	low	not_significant
d__denovo8038	groupcontrol	-0.097409	0.097774	-0.9963	3.21e-1	9.95e-1	0.1121	-0.2582	low	not_significant
d__denovo20808	groupcontrol	-0.046370	0.087586	-0.5294	5.98e-1	9.95e-1	0.1552	-0.2408	low	not_significant
d__denovo17621	groupcontrol	0.074235	0.100201	0.7409	4.60e-1	9.95e-1	0.1034	-0.2700	low	not_significant
d__denovo85	groupcontrol	0.221294	0.444474	0.4979	6.20e-1	9.95e-1	0.9138	4.1945	very_high	not_significant
d__denovo729	groupcontrol	0.133165	0.319950	0.4162	6.78e-1	9.95e-1	0.6552	1.5175	high	not_significant
d__denovo728	groupcontrol	-0.116717	0.291959	-0.3998	6.90e-1	9.95e-1	0.1121	0.0494	low	not_significant
d__denovo727	groupcontrol	0.276567	0.296374	0.9332	3.53e-1	9.95e-1	0.7328	1.7519	high	not_significant
d__denovo726	groupcontrol	0.387078	0.315286	1.2277	2.22e-1	9.95e-1	0.7069	1.5861	high	not_significant
d__denovo723	groupcontrol	0.432020	0.331387	1.3037	1.95e-1	9.95e-1	0.4224	0.8487	medium	not_significant
d__denovo1646	groupcontrol	0.026765	0.239193	0.1119	9.11e-1	9.95e-1	0.3448	0.3883	medium	not_significant
d__denovo10532	groupcontrol	-0.114996	0.107004	-1.0747	2.85e-1	9.95e-1	0.1552	-0.1902	low	not_significant
d__denovo15150	groupcontrol	-0.061868	0.085489	-0.7237	4.71e-1	9.95e-1	0.1638	-0.2240	low	not_significant
d__denovo15152	groupcontrol	-0.007067	0.098107	-0.0720	9.43e-1	9.97e-1	0.1466	-0.2215	low	not_significant
d__denovo12450	groupcontrol	-0.034751	0.117624	-0.2954	7.68e-1	9.95e-1	0.1810	-0.1733	low	not_significant
d__denovo14687	groupcontrol	-0.022925	0.083068	-0.2760	7.83e-1	9.95e-1	0.1379	-0.2524	low	not_significant
d__denovo13653	groupcontrol	0.066773	0.093087	0.7173	4.75e-1	9.95e-1	0.1293	-0.2480	low	not_significant
d__denovo14689	groupcontrol	-0.109547	0.097503	-1.1235	2.64e-1	9.95e-1	0.1121	-0.2579	low	not_significant
d__denovo86	groupcontrol	0.182215	0.556791	0.3273	7.44e-1	9.95e-1	0.6552	2.4978	high	not_significant
d__denovo15489	groupcontrol	-0.134561	0.108060	-1.2452	2.16e-1	9.95e-1	0.1293	-0.2379	low	not_significant
d__denovo15486	groupcontrol	-0.023120	0.090542	-0.2554	7.99e-1	9.95e-1	0.1034	-0.2711	low	not_significant
d__denovo81	groupcontrol	-0.088338	0.575889	-0.1534	8.78e-1	9.95e-1	0.4483	1.4997	medium	not_significant
d__denovo9290	groupcontrol	0.029614	0.127741	0.2318	8.17e-1	9.95e-1	0.1552	-0.1959	low	not_significant
d__denovo17901	groupcontrol	0.041248	0.093278	0.4422	6.59e-1	9.95e-1	0.1293	-0.2502	low	not_significant
d__denovo80	groupcontrol	0.015024	0.573030	0.0262	9.79e-1	9.98e-1	0.5862	2.3872	high	not_significant
d__denovo13195	groupcontrol	0.097226	0.110001	0.8839	3.79e-1	9.95e-1	0.1121	-0.2408	low	not_significant
d__denovo12746	groupcontrol	0.051318	0.106147	0.4835	6.30e-1	9.95e-1	0.2069	-0.1633	low	not_significant
d__denovo1749	groupcontrol	-0.112983	0.214826	-0.5259	6.00e-1	9.95e-1	0.3707	0.3088	medium	not_significant
d__denovo82	groupcontrol	0.778685	0.438306	1.7766	7.83e-2	9.95e-1	0.9138	4.5376	very_high	not_significant
d__denovo1748	groupcontrol	0.218228	0.237285	0.9197	3.60e-1	9.95e-1	0.5259	0.7502	high	not_significant
d__denovo12747	groupcontrol	0.046700	0.105679	0.4419	6.59e-1	9.95e-1	0.1466	-0.2135	low	not_significant
d__denovo19102	groupcontrol	0.126324	0.087041	1.4513	1.49e-1	9.95e-1	0.1293	-0.2612	low	not_significant
d__denovo12215	groupcontrol	-0.056367	0.109812	-0.5133	6.09e-1	9.95e-1	0.1552	-0.2141	low	not_significant
d__denovo12210	groupcontrol	-0.093025	0.111141	-0.8370	4.04e-1	9.95e-1	0.1552	-0.1836	low	not_significant
d__denovo8974	groupcontrol	-0.121974	0.120515	-1.0121	3.14e-1	9.95e-1	0.1034	-0.2507	low	not_significant
d__denovo18473	groupcontrol	0.052781	0.098332	0.5368	5.92e-1	9.95e-1	0.1379	-0.2488	low	not_significant
d__denovo18476	groupcontrol	-0.107929	0.081637	-1.3221	1.89e-1	9.95e-1	0.1121	-0.2799	low	not_significant
d__denovo8332	groupcontrol	-0.241174	0.134687	-1.7906	7.60e-2	9.95e-1	0.1983	-0.0986	low	not_significant
d__denovo14415	groupcontrol	-0.020345	0.098562	-0.2064	8.37e-1	9.95e-1	0.1724	-0.1889	low	not_significant
d__denovo22517	groupcontrol	-0.026386	0.081438	-0.3240	7.47e-1	9.95e-1	0.1466	-0.2546	low	not_significant
d__denovo22514	groupcontrol	0.073271	0.082710	0.8859	3.78e-1	9.95e-1	0.1121	-0.2830	low	not_significant
d__denovo22515	groupcontrol	-0.016427	0.079500	-0.2066	8.37e-1	9.95e-1	0.1207	-0.2874	low	not_significant
d__denovo1854	groupcontrol	0.062236	0.241208	0.2580	7.97e-1	9.95e-1	0.3879	0.4090	medium	not_significant
d__denovo24915	groupcontrol	-0.003487	0.084353	-0.0413	9.67e-1	9.98e-1	0.1121	-0.2852	low	not_significant
d__denovo24916	groupcontrol	-0.095140	0.079827	-1.1918	2.36e-1	9.95e-1	0.1034	-0.2991	low	not_significant
d__denovo7950	groupcontrol	-0.293114	0.126082	-2.3248	2.19e-2	9.95e-1	0.2759	-0.0250	medium	not_significant
d__denovo7956	groupcontrol	0.049293	0.107133	0.4601	6.46e-1	9.95e-1	0.1810	-0.1914	low	not_significant
d__denovo7957	groupcontrol	0.215352	0.124615	1.7281	8.67e-2	9.95e-1	0.2241	-0.0901	low	not_significant
d__denovo7958	groupcontrol	0.308136	0.123735	2.4903	1.42e-2	9.95e-1	0.1379	-0.1848	low	not_significant
d__denovo15977	groupcontrol	-0.012724	0.091875	-0.1385	8.90e-1	9.95e-1	0.1379	-0.2390	low	not_significant
d__denovo15974	groupcontrol	-0.039695	0.096689	-0.4105	6.82e-1	9.95e-1	0.1638	-0.2240	low	not_significant
d__denovo15979	groupcontrol	-0.188336	0.090016	-2.0923	3.86e-2	9.95e-1	0.1207	-0.2525	low	not_significant
d__denovo2830	groupcontrol	0.334834	0.181729	1.8425	6.80e-2	9.95e-1	0.5086	0.4904	high	not_significant
d__denovo9509	groupcontrol	0.118165	0.117369	1.0068	3.16e-1	9.95e-1	0.1466	-0.1880	low	not_significant
d__denovo9508	groupcontrol	-0.025059	0.134354	-0.1865	8.52e-1	9.95e-1	0.2414	-0.0742	low	not_significant
d__denovo9505	groupcontrol	-0.160088	0.112880	-1.4182	1.59e-1	9.95e-1	0.1552	-0.1740	low	not_significant
d__denovo9506	groupcontrol	0.019597	0.111435	0.1759	8.61e-1	9.95e-1	0.1724	-0.1727	low	not_significant
d__denovo9503	groupcontrol	0.111030	0.123102	0.9019	3.69e-1	9.95e-1	0.1466	-0.1801	low	not_significant
d__denovo9502	groupcontrol	-0.081124	0.103796	-0.7816	4.36e-1	9.95e-1	0.1034	-0.2465	low	not_significant
d__denovo1079	groupcontrol	0.142551	0.299857	0.4754	6.35e-1	9.95e-1	0.2931	0.4948	medium	not_significant
d__denovo21734	groupcontrol	0.044151	0.087046	0.5072	6.13e-1	9.95e-1	0.1207	-0.2751	low	not_significant
d__denovo8877	groupcontrol	0.084619	0.122866	0.6887	4.92e-1	9.95e-1	0.1638	-0.1698	low	not_significant
d__denovo21738	groupcontrol	-0.002324	0.084077	-0.0276	9.78e-1	9.98e-1	0.1121	-0.2720	low	not_significant
d__denovo2836	groupcontrol	-0.135540	0.179691	-0.7543	4.52e-1	9.95e-1	0.1552	-0.0718	low	not_significant
d__denovo10841	groupcontrol	-0.160141	0.118137	-1.3556	1.78e-1	9.95e-1	0.1466	-0.1926	low	not_significant
d__denovo10840	groupcontrol	-0.018022	0.097846	-0.1842	8.54e-1	9.95e-1	0.1207	-0.2492	low	not_significant
d__denovo10845	groupcontrol	-0.179519	0.104421	-1.7192	8.83e-2	9.95e-1	0.2672	-0.1000	medium	not_significant
d__denovo10846	groupcontrol	0.095323	0.109672	0.8692	3.87e-1	9.95e-1	0.1207	-0.2420	low	not_significant
d__denovo24766	groupcontrol	0.069920	0.078338	0.8925	3.74e-1	9.95e-1	0.1121	-0.2852	low	not_significant
