feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
d__denovo4199	groupcontrol	-0.350211	0.406843	-0.8608	3.89e-1	7.48e-1	0.3190	0.0000	medium	not_significant
d__denovo4193	groupcontrol	-2.263226	0.893632	-2.5326	1.13e-2	6.06e-2	0.1983	0.0000	low	low
d__denovo4192	groupcontrol	-0.243868	0.793012	-0.3075	7.58e-1	9.88e-1	0.1293	0.0000	low	not_significant
d__denovo4194	groupcontrol	1.220613	0.534592	2.2833	2.24e-2	1.09e-1	0.1983	0.0000	low	suggestive
d__denovo4197	groupcontrol	-0.250712	0.551478	-0.4546	6.49e-1	9.35e-1	0.4310	0.0000	medium	not_significant
d__denovo27000	groupcontrol	0.138555	1.153346	0.1201	9.04e-1	1.00e0	0.1121	0.0000	low	not_significant
d__denovo22078	groupcontrol	-0.281856	0.630474	-0.4471	6.55e-1	9.37e-1	0.1121	0.0000	low	not_significant
d__denovo6844	groupcontrol	1.311308	1.294797	1.0128	3.11e-1	6.69e-1	0.1897	0.0000	low	not_significant
d__denovo6847	groupcontrol	0.587845	0.548265	1.0722	2.84e-1	6.38e-1	0.1810	0.0000	low	not_significant
d__denovo6846	groupcontrol	0.582739	0.713035	0.8173	4.14e-1	7.69e-1	0.3190	0.0000	medium	not_significant
d__denovo6843	groupcontrol	-1.477681	0.666668	-2.2165	2.67e-2	1.25e-1	0.1034	0.0000	low	suggestive
d__denovo6842	groupcontrol	-0.655752	0.728248	-0.9005	3.68e-1	7.29e-1	0.1121	0.0000	low	not_significant
d__denovo6849	groupcontrol	-1.485224	0.710058	-2.0917	3.65e-2	1.60e-1	0.1983	0.0000	low	suggestive
d__denovo6848	groupcontrol	0.328075	0.925007	0.3547	7.23e-1	9.74e-1	0.1207	0.0000	low	not_significant
d__denovo17262	groupcontrol	-1.079029	0.556349	-1.9395	5.24e-2	2.12e-1	0.1121	0.0000	low	not_significant
d__denovo17266	groupcontrol	0.078693	0.517549	0.1520	8.79e-1	1.00e0	0.1293	0.0000	low	not_significant
d__denovo3369	groupcontrol	-0.554469	0.467303	-1.1865	2.35e-1	5.79e-1	0.4052	0.0000	medium	not_significant
d__denovo2959	groupcontrol	-0.700356	0.779217	-0.8988	3.69e-1	7.29e-1	0.2328	0.0000	low	not_significant
d__denovo918	groupcontrol	1.284131	0.806754	1.5917	1.11e-1	3.64e-1	0.3276	0.0001	medium	not_significant
d__denovo919	groupcontrol	-1.396076	0.841886	-1.6583	9.73e-2	3.31e-1	0.3103	0.0001	medium	not_significant
d__denovo911	groupcontrol	0.289694	0.465140	0.6228	5.33e-1	8.65e-1	0.6466	0.0001	high	not_significant
d__denovo912	groupcontrol	0.457114	0.340536	1.3423	1.79e-1	4.92e-1	0.6552	0.0001	high	not_significant
d__denovo913	groupcontrol	1.577778	0.811275	1.9448	5.18e-2	2.10e-1	0.1638	0.0001	low	not_significant
d__denovo916	groupcontrol	-2.280607	0.710191	-3.2113	1.32e-3	8.81e-3	0.1293	0.0001	low	high
d__denovo1938	groupcontrol	-1.118032	1.052056	-1.0627	2.88e-1	6.43e-1	0.1552	0.0000	low	not_significant
d__denovo24209	groupcontrol	16.017047	0.696932	22.9822	0.00e0	0.00e0	0.1034	0.0000	low	very_high
d__denovo2952	groupcontrol	-0.746720	0.594906	-1.2552	2.09e-1	5.43e-1	0.2586	0.0000	medium	not_significant
d__denovo6993	groupcontrol	NaN	1.044466	NaN	NaN	1.00e0	0.1034	0.0000	low	not_significant
d__denovo10322	groupcontrol	0.421441	0.559574	0.7531	4.51e-1	7.99e-1	0.1983	0.0000	low	not_significant
d__denovo16420	groupcontrol	10.599047	0.585541	18.1013	0.00e0	0.00e0	0.1638	0.0000	low	very_high
d__denovo5804	groupcontrol	1.805685	0.706443	2.5560	1.06e-2	5.71e-2	0.1466	0.0000	low	low
d__denovo5800	groupcontrol	-0.145079	0.529332	-0.2741	7.84e-1	1.00e0	0.2328	0.0000	low	not_significant
d__denovo5801	groupcontrol	-0.491524	0.729048	-0.6742	5.00e-1	8.40e-1	0.2586	0.0000	medium	not_significant
d__denovo5808	groupcontrol	-0.272408	0.570558	-0.4774	6.33e-1	9.26e-1	0.2759	0.0000	medium	not_significant
d__denovo168	groupcontrol	0.491853	0.459706	1.0699	2.85e-1	6.39e-1	0.6638	0.0008	high	not_significant
d__denovo143	groupcontrol	-0.732045	1.081931	-0.6766	4.99e-1	8.40e-1	0.2414	0.0010	low	not_significant
d__denovo142	groupcontrol	-0.161011	0.394288	-0.4084	6.83e-1	9.54e-1	0.8534	0.0010	very_high	not_significant
d__denovo141	groupcontrol	0.346894	0.437506	0.7929	4.28e-1	7.81e-1	0.7500	0.0012	very_high	not_significant
d__denovo140	groupcontrol	-0.060874	0.428354	-0.1421	8.87e-1	1.00e0	0.9310	0.0010	very_high	not_significant
d__denovo147	groupcontrol	-3.028522	0.613826	-4.9338	8.06e-7	7.24e-6	0.5862	0.0012	high	very_high
d__denovo146	groupcontrol	-1.403364	0.993625	-1.4124	1.58e-1	4.56e-1	0.1552	0.0011	low	not_significant
d__denovo145	groupcontrol	-1.012637	0.932884	-1.0855	2.78e-1	6.33e-1	0.2069	0.0018	low	not_significant
d__denovo144	groupcontrol	-1.242908	1.238640	-1.0034	3.16e-1	6.74e-1	0.2414	0.0006	low	not_significant
d__denovo9917	groupcontrol	-0.914413	0.901170	-1.0147	3.10e-1	6.68e-1	0.1810	0.0000	low	not_significant
d__denovo10386	groupcontrol	0.208860	0.544046	0.3839	7.01e-1	9.64e-1	0.1810	0.0000	low	not_significant
d__denovo10382	groupcontrol	0.474695	0.756886	0.6272	5.31e-1	8.63e-1	0.2586	0.0000	medium	not_significant
d__denovo10383	groupcontrol	-0.911893	0.873463	-1.0440	2.96e-1	6.52e-1	0.1638	0.0000	low	not_significant
d__denovo10380	groupcontrol	0.755694	0.638904	1.1828	2.37e-1	5.81e-1	0.1034	0.0000	low	not_significant
d__denovo18153	groupcontrol	-10.295793	0.658273	-15.6406	0.00e0	0.00e0	0.1379	0.0000	low	very_high
d__denovo18152	groupcontrol	9.889553	0.590323	16.7528	0.00e0	0.00e0	0.1466	0.0000	low	very_high
d__denovo18151	groupcontrol	0.876316	0.827591	1.0589	2.90e-1	6.44e-1	0.1121	0.0000	low	not_significant
d__denovo17858	groupcontrol	21.932476	0.541229	40.5234	0.00e0	0.00e0	0.1724	0.0000	low	very_high
d__denovo18157	groupcontrol	0.073751	0.832167	0.0886	9.29e-1	1.00e0	0.1552	0.0000	low	not_significant
d__denovo18159	groupcontrol	-4.583484	0.641378	-7.1463	8.92e-13	1.04e-11	0.1293	0.0000	low	very_high
d__denovo14868	groupcontrol	-0.534618	0.571772	-0.9350	3.50e-1	7.15e-1	0.1466	0.0000	low	not_significant
d__denovo17853	groupcontrol	NaN	0.645497	NaN	NaN	1.00e0	0.1293	0.0000	low	not_significant
d__denovo20888	groupcontrol	-0.586914	0.666667	-0.8804	3.79e-1	7.38e-1	0.1034	0.0000	low	not_significant
d__denovo20889	groupcontrol	2.477450	0.675215	3.6691	2.43e-4	1.80e-3	0.1207	0.0000	low	high
d__denovo15402	groupcontrol	0.258347	0.768707	0.3361	7.37e-1	9.81e-1	0.1121	0.0000	low	not_significant
d__denovo15401	groupcontrol	NaN	0.612372	NaN	NaN	1.00e0	0.1034	0.0000	low	not_significant
d__denovo15407	groupcontrol	-4.283489	0.582580	-7.3526	1.94e-13	2.30e-12	0.1638	0.0000	low	very_high
d__denovo15405	groupcontrol	-4.264999	1.061119	-4.0193	5.84e-5	4.59e-4	0.1207	0.0000	low	very_high
d__denovo17857	groupcontrol	0.877312	0.629571	1.3935	1.63e-1	4.66e-1	0.1034	0.0000	low	not_significant
d__denovo3670	groupcontrol	0.172867	0.764182	0.2262	8.21e-1	1.00e0	0.3017	0.0000	medium	not_significant
d__denovo17856	groupcontrol	0.193042	0.526235	0.3668	7.14e-1	9.69e-1	0.1552	0.0000	low	not_significant
d__denovo21828	groupcontrol	NaN	0.768706	NaN	NaN	1.00e0	0.1121	0.0000	low	not_significant
d__denovo1248	groupcontrol	-0.299960	0.943532	-0.3179	7.51e-1	9.85e-1	0.3621	0.0000	medium	not_significant
d__denovo13124	groupcontrol	-2.031300	0.614634	-3.3049	9.50e-4	6.50e-3	0.1724	0.0000	low	high
d__denovo13121	groupcontrol	0.500774	0.600926	0.8333	4.05e-1	7.63e-1	0.1121	0.0000	low	not_significant
d__denovo13120	groupcontrol	0.119400	0.532291	0.2243	8.23e-1	1.00e0	0.1466	0.0000	low	not_significant
d__denovo13129	groupcontrol	NaN	0.571772	NaN	NaN	1.00e0	0.1466	0.0000	low	not_significant
d__denovo13128	groupcontrol	NaN	0.483046	NaN	NaN	1.00e0	0.1810	0.0000	low	not_significant
d__denovo12832	groupcontrol	-0.407683	0.693256	-0.5881	5.56e-1	8.84e-1	0.1034	0.0000	low	not_significant
d__denovo12833	groupcontrol	1.556019	1.715001	0.9073	3.64e-1	7.26e-1	0.1121	0.0000	low	not_significant
d__denovo12830	groupcontrol	-0.476713	0.443203	-1.0756	2.82e-1	6.37e-1	0.1897	0.0000	low	not_significant
d__denovo12831	groupcontrol	-0.658834	0.520989	-1.2646	2.06e-1	5.38e-1	0.1638	0.0000	low	not_significant
d__denovo12836	groupcontrol	-0.155619	0.615078	-0.2530	8.00e-1	1.00e0	0.1207	0.0000	low	not_significant
d__denovo12834	groupcontrol	-1.035199	0.532291	-1.9448	5.18e-2	2.10e-1	0.1466	0.0000	low	not_significant
d__denovo12835	groupcontrol	1.040710	0.557774	1.8658	6.21e-2	2.40e-1	0.1207	0.0000	low	not_significant
d__denovo17903	groupcontrol	-0.244467	0.540062	-0.4527	6.51e-1	9.35e-1	0.1207	0.0000	low	not_significant
d__denovo16100	groupcontrol	-0.415974	0.540062	-0.7702	4.41e-1	7.92e-1	0.1207	0.0000	low	not_significant
d__denovo17902	groupcontrol	5.452406	0.548479	9.9410	0.00e0	0.00e0	0.1810	0.0000	low	very_high
d__denovo8295	groupcontrol	-1.694773	0.558486	-3.0346	2.41e-3	1.53e-2	0.1983	0.0000	low	moderate
d__denovo39442	groupcontrol	-0.244525	0.238914	-1.0235	3.06e-1	6.63e-1	0.9310	0.0000	very_high	not_significant
d__denovo8274	groupcontrol	-0.804303	0.683118	-1.1774	2.39e-1	5.85e-1	0.1552	0.0000	low	not_significant
d__denovo8276	groupcontrol	0.471303	1.319258	0.3572	7.21e-1	9.72e-1	0.1724	0.0000	low	not_significant
d__denovo8270	groupcontrol	-0.487152	0.653075	-0.7459	4.56e-1	8.03e-1	0.1724	0.0000	low	not_significant
d__denovo8273	groupcontrol	-0.701063	0.746566	-0.9391	3.48e-1	7.12e-1	0.1638	0.0000	low	not_significant
d__denovo8279	groupcontrol	-0.027904	0.334845	-0.0833	9.34e-1	1.00e0	0.3190	0.0000	medium	not_significant
d__denovo18960	groupcontrol	NaN	0.570088	NaN	NaN	1.00e0	0.1121	0.0000	low	not_significant
d__denovo17716	groupcontrol	-0.688943	0.800958	-0.8601	3.90e-1	7.48e-1	0.1207	0.0000	low	not_significant
d__denovo18968	groupcontrol	-0.645894	1.442817	-0.4477	6.54e-1	9.37e-1	0.1121	0.0000	low	not_significant
d__denovo24997	groupcontrol	0.329413	1.028945	0.3201	7.49e-1	9.84e-1	0.1034	0.0000	low	not_significant
d__denovo8188	groupcontrol	-6.345095	0.538280	-11.7877	0.00e0	0.00e0	0.2069	0.0000	low	very_high
d__denovo11712	groupcontrol	-0.612516	0.581085	-1.0541	2.92e-1	6.46e-1	0.1207	0.0000	low	not_significant
d__denovo11711	groupcontrol	0.770010	0.500000	1.5400	1.24e-1	3.90e-1	0.1552	0.0000	low	not_significant
d__denovo10216	groupcontrol	0.454652	0.445436	1.0207	3.07e-1	6.64e-1	0.2155	0.0000	low	not_significant
d__denovo25119	groupcontrol	7.435876	0.670707	11.0866	0.00e0	0.00e0	0.1121	0.0000	low	very_high
d__denovo25114	groupcontrol	0.620010	0.577351	1.0739	2.83e-1	6.37e-1	0.1034	0.0000	low	not_significant
d__denovo25113	groupcontrol	NaN	0.534522	NaN	NaN	1.00e0	0.1207	0.0000	low	not_significant
d__denovo25110	groupcontrol	0.306020	0.919925	0.3327	7.39e-1	9.82e-1	0.1121	0.0000	low	not_significant
d__denovo5250	groupcontrol	0.703144	0.771680	0.9112	3.62e-1	7.25e-1	0.1724	0.0000	low	not_significant
d__denovo5252	groupcontrol	-1.351413	0.609659	-2.2167	2.66e-2	1.25e-1	0.1293	0.0000	low	suggestive
d__denovo5255	groupcontrol	0.690252	0.547114	1.2616	2.07e-1	5.39e-1	0.1638	0.0000	low	not_significant
d__denovo5257	groupcontrol	-0.113709	0.863611	-0.1317	8.95e-1	1.00e0	0.2414	0.0000	low	not_significant
d__denovo5256	groupcontrol	-0.177277	0.371583	-0.4771	6.33e-1	9.26e-1	0.3879	0.0000	medium	not_significant
d__denovo5259	groupcontrol	-0.877301	1.082165	-0.8107	4.18e-1	7.73e-1	0.1121	0.0000	low	not_significant
d__denovo5258	groupcontrol	-0.173188	0.521140	-0.3323	7.40e-1	9.82e-1	0.2241	0.0000	low	not_significant
d__denovo10106	groupcontrol	-0.536073	0.582138	-0.9209	3.57e-1	7.20e-1	0.1552	0.0000	low	not_significant
d__denovo9584	groupcontrol	1.053741	0.959229	1.0985	2.72e-1	6.26e-1	0.1034	0.0000	low	not_significant
d__denovo9580	groupcontrol	0.003518	0.622257	0.0057	9.95e-1	1.00e0	0.1897	0.0000	low	not_significant
d__denovo9582	groupcontrol	-0.060858	0.560038	-0.1087	9.13e-1	1.00e0	0.2069	0.0000	low	not_significant
d__denovo5789	groupcontrol	-0.174572	0.618610	-0.2822	7.78e-1	9.98e-1	0.1207	0.0000	low	not_significant
d__denovo5788	groupcontrol	-1.703638	0.651586	-2.6146	8.93e-3	4.95e-2	0.1983	0.0000	low	moderate
d__denovo3212	groupcontrol	-0.436128	0.412761	-1.0566	2.91e-1	6.45e-1	0.4397	0.0000	medium	not_significant
d__denovo5783	groupcontrol	-0.653287	0.493291	-1.3243	1.85e-1	5.01e-1	0.3190	0.0000	medium	not_significant
d__denovo5781	groupcontrol	-0.321504	0.741344	-0.4337	6.65e-1	9.44e-1	0.1293	0.0000	low	not_significant
d__denovo5785	groupcontrol	0.214523	0.567244	0.3782	7.05e-1	9.65e-1	0.2069	0.0000	low	not_significant
d__denovo5784	groupcontrol	0.453598	0.955067	0.4749	6.35e-1	9.27e-1	0.1207	0.0000	low	not_significant
d__denovo3210	groupcontrol	-1.043082	0.717807	-1.4532	1.46e-1	4.36e-1	0.1379	0.0000	low	not_significant
d__denovo9639	groupcontrol	3.328788	0.467176	7.1253	1.04e-12	1.20e-11	0.2328	0.0000	low	very_high
d__denovo9638	groupcontrol	3.820358	0.557590	6.8516	7.31e-12	8.15e-11	0.1638	0.0000	low	very_high
d__denovo9637	groupcontrol	-0.227665	0.603697	-0.3771	7.06e-1	9.66e-1	0.1379	0.0000	low	not_significant
d__denovo9635	groupcontrol	-14.330477	0.539360	-26.5694	0.00e0	0.00e0	0.1810	0.0000	low	very_high
d__denovo9634	groupcontrol	NaN	0.651339	NaN	NaN	1.00e0	0.1207	0.0000	low	not_significant
d__denovo9632	groupcontrol	0.548454	0.507520	1.0807	2.80e-1	6.34e-1	0.1466	0.0000	low	not_significant
d__denovo25221	groupcontrol	-0.686411	0.585540	-1.1723	2.41e-1	5.87e-1	0.1034	0.0000	low	not_significant
d__denovo10102	groupcontrol	-2.807947	0.992713	-2.8286	4.68e-3	2.77e-2	0.1034	0.0000	low	moderate
d__denovo6787	groupcontrol	NaN	0.651339	NaN	NaN	1.00e0	0.1207	0.0000	low	not_significant
d__denovo6784	groupcontrol	-0.126312	0.457293	-0.2762	7.82e-1	1.00e0	0.2586	0.0000	medium	not_significant
d__denovo6783	groupcontrol	-2.566605	0.660823	-3.8840	1.03e-4	7.91e-4	0.1379	0.0000	low	very_high
d__denovo6780	groupcontrol	1.168207	0.379435	3.0788	2.08e-3	1.33e-2	0.3362	0.0000	medium	moderate
d__denovo3363	groupcontrol	1.812353	0.952684	1.9024	5.71e-2	2.26e-1	0.1121	0.0000	low	not_significant
d__denovo3362	groupcontrol	0.635286	0.777615	0.8170	4.14e-1	7.69e-1	0.2328	0.0000	low	not_significant
d__denovo3361	groupcontrol	-0.935438	0.628980	-1.4872	1.37e-1	4.17e-1	0.2069	0.0000	low	not_significant
d__denovo3367	groupcontrol	-1.554430	0.853236	-1.8218	6.85e-2	2.58e-1	0.1983	0.0000	low	not_significant
d__denovo3366	groupcontrol	-1.170732	0.728286	-1.6075	1.08e-1	3.58e-1	0.2586	0.0000	medium	not_significant
d__denovo6789	groupcontrol	-0.534549	0.771618	-0.6928	4.88e-1	8.31e-1	0.1552	0.0000	low	not_significant
d__denovo25804	groupcontrol	17.444240	0.745356	23.4039	0.00e0	0.00e0	0.1034	0.0000	low	very_high
d__denovo2949	groupcontrol	-0.336760	0.679191	-0.4958	6.20e-1	9.18e-1	0.1724	0.0000	low	not_significant
d__denovo2941	groupcontrol	-0.101389	0.516465	-0.1963	8.44e-1	1.00e0	0.4914	0.0000	medium	not_significant
d__denovo8917	groupcontrol	-0.616166	0.447408	-1.3772	1.68e-1	4.75e-1	0.1810	0.0000	low	not_significant
d__denovo2947	groupcontrol	-0.683577	1.067101	-0.6406	5.22e-1	8.57e-1	0.3190	0.0000	medium	not_significant
d__denovo6258	groupcontrol	-0.155044	0.578097	-0.2682	7.89e-1	1.00e0	0.2241	0.0000	low	not_significant
d__denovo6250	groupcontrol	0.354211	0.344612	1.0279	3.04e-1	6.61e-1	0.3621	0.0000	medium	not_significant
d__denovo6252	groupcontrol	0.497571	0.436506	1.1399	2.54e-1	6.06e-1	0.2759	0.0000	medium	not_significant
d__denovo6254	groupcontrol	3.169957	0.503277	6.2986	3.00e-10	3.16e-9	0.2069	0.0000	low	very_high
d__denovo6255	groupcontrol	-0.752433	0.778298	-0.9668	3.34e-1	6.96e-1	0.1466	0.0000	low	not_significant
d__denovo6257	groupcontrol	0.038363	1.627834	0.0236	9.81e-1	1.00e0	0.1810	0.0000	low	not_significant
d__denovo3099	groupcontrol	-0.455264	0.850892	-0.5350	5.93e-1	9.04e-1	0.1810	0.0000	low	not_significant
d__denovo3096	groupcontrol	-0.188449	0.535144	-0.3521	7.25e-1	9.75e-1	0.4483	0.0000	medium	not_significant
d__denovo3091	groupcontrol	0.214139	0.412448	0.5192	6.04e-1	9.10e-1	0.4138	0.0000	medium	not_significant
d__denovo8844	groupcontrol	0.385565	0.837930	0.4601	6.45e-1	9.33e-1	0.1552	0.0000	low	not_significant
d__denovo13822	groupcontrol	-1.133802	0.792314	-1.4310	1.52e-1	4.47e-1	0.1034	0.0000	low	not_significant
d__denovo13823	groupcontrol	0.553250	0.516343	1.0715	2.84e-1	6.38e-1	0.1466	0.0000	low	not_significant
d__denovo13821	groupcontrol	0.152557	1.478130	0.1032	9.18e-1	1.00e0	0.1466	0.0000	low	not_significant
d__denovo13826	groupcontrol	0.151973	0.520988	0.2917	7.71e-1	9.96e-1	0.1638	0.0000	low	not_significant
d__denovo13824	groupcontrol	0.118553	0.475595	0.2493	8.03e-1	1.00e0	0.1638	0.0000	low	not_significant
d__denovo13825	groupcontrol	1.998307	0.574091	3.4808	5.00e-4	3.57e-3	0.1552	0.0000	low	high
d__denovo13829	groupcontrol	-1.516227	0.931865	-1.6271	1.04e-1	3.48e-1	0.1034	0.0000	low	not_significant
d__denovo6368	groupcontrol	12.140852	0.468808	25.8973	0.00e0	0.00e0	0.2328	0.0000	low	very_high
d__denovo7121	groupcontrol	1.623340	0.382963	4.2389	2.25e-5	1.82e-4	0.3362	0.0000	medium	very_high
d__denovo7122	groupcontrol	0.361184	0.576671	0.6263	5.31e-1	8.63e-1	0.1983	0.0000	low	not_significant
d__denovo7127	groupcontrol	-1.238436	0.876679	-1.4126	1.58e-1	4.56e-1	0.1810	0.0000	low	not_significant
d__denovo7126	groupcontrol	-1.096064	0.495709	-2.2111	2.70e-2	1.26e-1	0.1638	0.0000	low	suggestive
d__denovo11649	groupcontrol	-5.106661	0.657482	-7.7670	7.99e-15	9.90e-14	0.1379	0.0000	low	very_high
d__denovo13047	groupcontrol	0.524591	0.714087	0.7346	4.63e-1	8.09e-1	0.1293	0.0000	low	not_significant
d__denovo14013	groupcontrol	0.065209	0.610944	0.1067	9.15e-1	1.00e0	0.1638	0.0000	low	not_significant
d__denovo4977	groupcontrol	0.078510	0.594189	0.1321	8.95e-1	1.00e0	0.2414	0.0000	low	not_significant
d__denovo4976	groupcontrol	-0.652028	0.739521	-0.8817	3.78e-1	7.37e-1	0.1207	0.0000	low	not_significant
d__denovo4290	groupcontrol	NaN	0.500000	NaN	NaN	1.00e0	0.1552	0.0000	low	not_significant
d__denovo4972	groupcontrol	-0.606441	0.713677	-0.8497	3.95e-1	7.54e-1	0.1552	0.0000	low	not_significant
d__denovo23266	groupcontrol	-1.851172	2.087789	-0.8867	3.75e-1	7.34e-1	0.1034	0.0000	low	not_significant
d__denovo16280	groupcontrol	-1.078213	0.557774	-1.9331	5.32e-2	2.15e-1	0.1207	0.0000	low	not_significant
d__denovo309	groupcontrol	0.136836	1.355621	0.1009	9.20e-1	1.00e0	0.1207	0.0005	low	not_significant
d__denovo308	groupcontrol	0.219058	0.378923	0.5781	5.63e-1	8.86e-1	0.4138	0.0003	medium	not_significant
d__denovo306	groupcontrol	-1.084353	0.732984	-1.4794	1.39e-1	4.22e-1	0.1983	0.0003	low	not_significant
d__denovo303	groupcontrol	1.732569	0.821986	2.1078	3.50e-2	1.56e-1	0.2500	0.0004	medium	suggestive
d__denovo302	groupcontrol	-0.885463	0.744036	-1.1901	2.34e-1	5.77e-1	0.2069	0.0005	low	not_significant
d__denovo14259	groupcontrol	0.094366	0.619560	0.1523	8.79e-1	1.00e0	0.1724	0.0000	low	not_significant
d__denovo8629	groupcontrol	0.781985	0.530048	1.4753	1.40e-1	4.24e-1	0.1810	0.0000	low	not_significant
d__denovo10733	groupcontrol	-1.592006	0.546814	-2.9114	3.60e-3	2.20e-2	0.1379	0.0000	low	moderate
d__denovo13603	groupcontrol	-2.260435	0.765751	-2.9519	3.16e-3	1.96e-2	0.1293	0.0000	low	moderate
d__denovo11452	groupcontrol	0.785115	0.550316	1.4267	1.54e-1	4.49e-1	0.1466	0.0000	low	not_significant
d__denovo10502	groupcontrol	-0.558165	0.603827	-0.9244	3.55e-1	7.19e-1	0.1897	0.0000	low	not_significant
d__denovo19567	groupcontrol	-0.099663	0.666667	-0.1495	8.81e-1	1.00e0	0.1034	0.0000	low	not_significant
d__denovo19562	groupcontrol	7.278816	0.626678	11.6149	0.00e0	0.00e0	0.1293	0.0000	low	very_high
d__denovo19569	groupcontrol	12.474739	0.570086	21.8822	0.00e0	0.00e0	0.1552	0.0000	low	very_high
d__denovo17241	groupcontrol	0.250280	0.515392	0.4856	6.27e-1	9.23e-1	0.1552	0.0000	low	not_significant
d__denovo16589	groupcontrol	-0.080576	0.651339	-0.1237	9.02e-1	1.00e0	0.1207	0.0000	low	not_significant
d__denovo3365	groupcontrol	-0.981933	0.787442	-1.2470	2.12e-1	5.47e-1	0.1810	0.0000	low	not_significant
d__denovo17650	groupcontrol	-0.186090	0.503953	-0.3693	7.12e-1	9.68e-1	0.1379	0.0000	low	not_significant
d__denovo895	groupcontrol	-0.115220	0.592495	-0.1945	8.46e-1	1.00e0	0.2759	0.0000	medium	not_significant
d__denovo897	groupcontrol	-0.428601	0.462720	-0.9263	3.54e-1	7.18e-1	0.4483	0.0001	medium	not_significant
d__denovo896	groupcontrol	-0.896967	0.769212	-1.1661	2.44e-1	5.90e-1	0.5862	0.0001	high	not_significant
d__denovo891	groupcontrol	-0.883356	0.656261	-1.3460	1.78e-1	4.92e-1	0.5603	0.0001	high	not_significant
d__denovo893	groupcontrol	0.661254	0.546741	1.2094	2.26e-1	5.68e-1	0.3879	0.0001	medium	not_significant
d__denovo16317	groupcontrol	-0.654080	1.137013	-0.5753	5.65e-1	8.87e-1	0.1121	0.0000	low	not_significant
d__denovo15886	groupcontrol	0.269404	0.534881	0.5037	6.14e-1	9.15e-1	0.1293	0.0000	low	not_significant
d__denovo15884	groupcontrol	-0.630834	0.523339	-1.2054	2.28e-1	5.69e-1	0.1466	0.0000	low	not_significant
d__denovo15885	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1293	0.0000	low	not_significant
d__denovo15882	groupcontrol	1.157480	0.995634	1.1626	2.45e-1	5.93e-1	0.1207	0.0000	low	not_significant
d__denovo19626	groupcontrol	NaN	0.500000	NaN	NaN	1.00e0	0.1552	0.0000	low	not_significant
d__denovo721	groupcontrol	-0.045390	0.388624	-0.1168	9.07e-1	1.00e0	0.7155	0.0001	high	not_significant
d__denovo1148	groupcontrol	-0.890809	1.029990	-0.8649	3.87e-1	7.46e-1	0.2672	0.0001	medium	not_significant
d__denovo1145	groupcontrol	0.278912	0.537479	0.5189	6.04e-1	9.10e-1	0.5603	0.0001	high	not_significant
d__denovo1146	groupcontrol	0.031947	0.908032	0.0352	9.72e-1	1.00e0	0.1724	0.0001	low	not_significant
d__denovo1141	groupcontrol	-4.151368	0.803554	-5.1663	2.39e-7	2.23e-6	0.1121	0.0000	low	very_high
d__denovo1140	groupcontrol	-1.035321	0.734855	-1.4089	1.59e-1	4.59e-1	0.2241	0.0000	low	not_significant
d__denovo1143	groupcontrol	-0.628048	0.636012	-0.9875	3.23e-1	6.83e-1	0.3707	0.0000	medium	not_significant
d__denovo20304	groupcontrol	5.310014	0.837776	6.3382	2.32e-10	2.46e-9	0.1034	0.0000	low	very_high
d__denovo18644	groupcontrol	NaN	0.526235	NaN	NaN	1.00e0	0.1552	0.0000	low	not_significant
d__denovo19677	groupcontrol	-0.249386	0.635499	-0.3924	6.95e-1	9.61e-1	0.1034	0.0000	low	not_significant
d__denovo24203	groupcontrol	15.806783	0.730297	21.6443	0.00e0	0.00e0	0.1121	0.0000	low	very_high
d__denovo22913	groupcontrol	0.208629	0.666667	0.3129	7.54e-1	9.86e-1	0.1034	0.0000	low	not_significant
d__denovo22914	groupcontrol	0.250206	0.596984	0.4191	6.75e-1	9.49e-1	0.1034	0.0000	low	not_significant
d__denovo20455	groupcontrol	-0.211922	1.489580	-0.1423	8.87e-1	1.00e0	0.1034	0.0000	low	not_significant
d__denovo9039	groupcontrol	0.053952	0.359937	0.1499	8.81e-1	1.00e0	0.2759	0.0000	medium	not_significant
d__denovo9038	groupcontrol	-1.033442	0.478491	-2.1598	3.08e-2	1.40e-1	0.2069	0.0000	low	suggestive
d__denovo7018	groupcontrol	-0.641741	0.522117	-1.2291	2.19e-1	5.57e-1	0.2414	0.0000	low	not_significant
d__denovo9035	groupcontrol	0.130663	0.882340	0.1481	8.82e-1	1.00e0	0.2845	0.0000	medium	not_significant
d__denovo9034	groupcontrol	-1.290494	0.827284	-1.5599	1.19e-1	3.80e-1	0.1207	0.0000	low	not_significant
d__denovo9036	groupcontrol	0.300576	0.572232	0.5253	5.99e-1	9.07e-1	0.2069	0.0000	low	not_significant
d__denovo9032	groupcontrol	-0.868207	0.625116	-1.3889	1.65e-1	4.69e-1	0.1466	0.0000	low	not_significant
d__denovo3283	groupcontrol	-1.515905	0.464464	-3.2638	1.10e-3	7.41e-3	0.3966	0.0000	medium	high
d__denovo13736	groupcontrol	0.677030	0.736444	0.9193	3.58e-1	7.21e-1	0.1034	0.0000	low	not_significant
d__denovo7014	groupcontrol	-0.373971	0.635478	-0.5885	5.56e-1	8.83e-1	0.1638	0.0000	low	not_significant
