feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
d__denovo368	groupcontrol	-0.033330	0.156319	-0.2132	8.32e-1	9.82e-1	0.1628	-0.3361	low	not_significant
d__denovo543	groupcontrol	0.123615	0.123678	0.9995	3.23e-1	9.46e-1	0.1163	-0.4128	low	not_significant
d__denovo542	groupcontrol	-0.128433	0.126604	-1.0145	3.16e-1	9.46e-1	0.1163	-0.4128	low	not_significant
d__denovo149	groupcontrol	0.073276	0.284418	0.2576	7.98e-1	9.82e-1	0.2558	-0.0356	medium	not_significant
d__denovo148	groupcontrol	-0.028821	0.269470	-0.1070	9.15e-1	9.99e-1	0.3953	0.0886	medium	not_significant
d__denovo142	groupcontrol	-0.389673	0.268118	-1.4534	1.54e-1	9.46e-1	0.1628	-0.1967	low	not_significant
d__denovo141	groupcontrol	-0.325362	0.278769	-1.1671	2.50e-1	9.46e-1	0.2326	-0.1051	low	not_significant
d__denovo140	groupcontrol	0.088323	0.261943	0.3372	7.38e-1	9.77e-1	0.3488	0.0443	medium	not_significant
d__denovo147	groupcontrol	0.408272	0.285078	1.4321	1.60e-1	9.46e-1	0.1628	-0.1905	low	not_significant
d__denovo146	groupcontrol	0.093811	0.290045	0.3234	7.48e-1	9.77e-1	0.1395	-0.2132	low	not_significant
d__denovo145	groupcontrol	0.218172	0.295373	0.7386	4.64e-1	9.50e-1	0.1163	-0.2399	low	not_significant
d__denovo319	groupcontrol	0.027469	0.178303	0.1541	8.78e-1	9.89e-1	0.1860	-0.2927	low	not_significant
d__denovo313	groupcontrol	0.114732	0.176148	0.6513	5.18e-1	9.50e-1	0.1163	-0.3650	low	not_significant
d__denovo34	groupcontrol	0.036240	0.474800	0.0763	9.40e-1	9.99e-1	0.4884	0.7451	medium	not_significant
d__denovo35	groupcontrol	-0.379612	0.455460	-0.8335	4.09e-1	9.46e-1	0.1628	0.0792	low	not_significant
d__denovo36	groupcontrol	-0.267427	0.380105	-0.7036	4.86e-1	9.50e-1	0.7907	1.2426	very_high	not_significant
d__denovo37	groupcontrol	0.191674	0.442830	0.4328	6.67e-1	9.77e-1	0.1628	0.0332	low	not_significant
d__denovo30	groupcontrol	-0.063807	0.447296	-0.1426	8.87e-1	9.94e-1	0.6977	1.4205	high	not_significant
d__denovo31	groupcontrol	0.021959	0.450842	0.0487	9.61e-1	9.99e-1	0.6744	1.0276	high	not_significant
d__denovo32	groupcontrol	0.308216	0.501279	0.6149	5.42e-1	9.53e-1	0.3953	0.5907	medium	not_significant
d__denovo33	groupcontrol	-0.694841	0.447644	-1.5522	1.28e-1	9.46e-1	0.4419	0.5934	medium	not_significant
d__denovo38	groupcontrol	-0.149658	0.409404	-0.3656	7.17e-1	9.77e-1	0.1628	-0.0383	low	not_significant
d__denovo39	groupcontrol	-0.856695	0.393204	-2.1788	3.52e-2	6.89e-1	0.6977	1.1420	high	not_significant
d__denovo204	groupcontrol	-0.118926	0.236622	-0.5026	6.18e-1	9.77e-1	0.1628	-0.2444	low	not_significant
d__denovo205	groupcontrol	-0.189111	0.222176	-0.8512	4.00e-1	9.46e-1	0.3256	-0.0717	medium	not_significant
d__denovo200	groupcontrol	0.106888	0.230678	0.4634	6.46e-1	9.77e-1	0.1860	-0.2277	low	not_significant
d__denovo202	groupcontrol	0.141788	0.233856	0.6063	5.48e-1	9.54e-1	0.1163	-0.3065	low	not_significant
d__denovo203	groupcontrol	-0.377072	0.225448	-1.6725	1.02e-1	9.07e-1	0.1628	-0.2528	low	not_significant
d__denovo208	groupcontrol	0.266776	0.229197	1.1640	2.51e-1	9.46e-1	0.1163	-0.2948	low	not_significant
d__denovo378	groupcontrol	0.300143	0.150776	1.9907	5.32e-2	8.12e-1	0.1860	-0.3225	low	not_significant
d__denovo370	groupcontrol	-0.066105	0.141558	-0.4670	6.43e-1	9.77e-1	0.1628	-0.3433	low	not_significant
d__denovo374	groupcontrol	0.135425	0.155273	0.8722	3.88e-1	9.46e-1	0.1628	-0.3301	low	not_significant
d__denovo376	groupcontrol	0.321137	0.172126	1.8657	6.92e-2	9.07e-1	0.1395	-0.3397	low	not_significant
d__denovo551	groupcontrol	0.252584	0.116662	2.1651	3.63e-2	6.89e-1	0.1395	-0.3991	low	not_significant
d__denovo558	groupcontrol	-0.128433	0.125825	-1.0207	3.13e-1	9.46e-1	0.1163	-0.4128	low	not_significant
d__denovo158	groupcontrol	-0.175484	0.265199	-0.6617	5.12e-1	9.50e-1	0.3256	-0.0131	medium	not_significant
d__denovo159	groupcontrol	-0.174954	0.271138	-0.6453	5.22e-1	9.50e-1	0.2558	-0.0497	medium	not_significant
d__denovo154	groupcontrol	-0.568364	0.260058	-2.1855	3.46e-2	6.89e-1	0.2791	-0.0481	medium	not_significant
d__denovo156	groupcontrol	-0.422142	0.250636	-1.6843	9.97e-2	9.07e-1	0.3023	-0.0219	medium	not_significant
d__denovo157	groupcontrol	-0.163893	0.254325	-0.6444	5.23e-1	9.50e-1	0.1860	-0.2071	low	not_significant
d__denovo150	groupcontrol	0.047410	0.261904	0.1810	8.57e-1	9.82e-1	0.1628	-0.1918	low	not_significant
d__denovo151	groupcontrol	-0.067856	0.218546	-0.3105	7.58e-1	9.77e-1	0.1395	-0.2834	low	not_significant
d__denovo152	groupcontrol	0.075473	0.281337	0.2683	7.90e-1	9.82e-1	0.3721	0.0873	medium	not_significant
d__denovo153	groupcontrol	-0.272718	0.278352	-0.9798	3.33e-1	9.46e-1	0.2791	-0.0161	medium	not_significant
d__denovo329	groupcontrol	0.029523	0.161640	0.1826	8.56e-1	9.82e-1	0.2558	-0.2516	medium	not_significant
d__denovo27	groupcontrol	0.023718	0.474169	0.0500	9.60e-1	9.99e-1	0.6512	1.4080	high	not_significant
d__denovo26	groupcontrol	0.238806	0.406019	0.5882	5.60e-1	9.59e-1	0.2326	-0.0219	low	not_significant
d__denovo25	groupcontrol	-0.296345	0.405075	-0.7316	4.69e-1	9.50e-1	0.1163	-0.1101	low	not_significant
d__denovo23	groupcontrol	-0.285949	0.548807	-0.5210	6.05e-1	9.77e-1	0.6047	1.3597	high	not_significant
d__denovo22	groupcontrol	0.228791	0.579205	0.3950	6.95e-1	9.77e-1	0.4419	0.7914	medium	not_significant
d__denovo21	groupcontrol	0.266095	0.584064	0.4556	6.51e-1	9.77e-1	0.3488	0.7587	medium	not_significant
d__denovo20	groupcontrol	-0.136666	0.543478	-0.2515	8.03e-1	9.82e-1	0.6047	1.4420	high	not_significant
d__denovo29	groupcontrol	0.377609	0.386856	0.9761	3.35e-1	9.46e-1	0.8372	1.6592	very_high	not_significant
d__denovo28	groupcontrol	-0.197614	0.392303	-0.5037	6.17e-1	9.77e-1	0.1860	-0.0238	low	not_significant
d__denovo308	groupcontrol	0.039841	0.166239	0.2397	8.12e-1	9.82e-1	0.2791	-0.2220	medium	not_significant
d__denovo305	groupcontrol	0.066791	0.190539	0.3505	7.28e-1	9.77e-1	0.1163	-0.3492	low	not_significant
d__denovo527	groupcontrol	0.138909	0.136584	1.0170	3.15e-1	9.46e-1	0.1163	-0.4049	low	not_significant
d__denovo526	groupcontrol	-0.002962	0.142045	-0.0209	9.83e-1	9.99e-1	0.1163	-0.4009	low	not_significant
d__denovo523	groupcontrol	-0.002962	0.140769	-0.0210	9.83e-1	9.99e-1	0.1163	-0.4009	low	not_significant
d__denovo529	groupcontrol	0.023756	0.118071	0.2012	8.42e-1	9.82e-1	0.1395	-0.3872	low	not_significant
d__denovo528	groupcontrol	0.275803	0.131541	2.0967	4.22e-2	7.16e-1	0.1395	-0.3872	low	not_significant
d__denovo411	groupcontrol	0.147954	0.137000	1.0800	2.86e-1	9.46e-1	0.1628	-0.3480	low	not_significant
d__denovo410	groupcontrol	0.007733	0.158569	0.0488	9.61e-1	9.99e-1	0.1163	-0.3794	low	not_significant
d__denovo419	groupcontrol	0.187740	0.154199	1.2175	2.30e-1	9.46e-1	0.1395	-0.3556	low	not_significant
d__denovo18	groupcontrol	-1.335982	0.513903	-2.5997	1.29e-2	6.89e-1	0.5814	1.2448	high	not_significant
d__denovo19	groupcontrol	0.072689	0.394818	0.1841	8.55e-1	9.82e-1	0.9070	1.9812	very_high	not_significant
d__denovo12	groupcontrol	-1.282339	0.555501	-2.3084	2.61e-2	6.89e-1	0.6512	1.9008	high	not_significant
d__denovo13	groupcontrol	0.249340	0.633640	0.3935	6.96e-1	9.77e-1	0.5814	1.5372	high	not_significant
d__denovo16	groupcontrol	0.029637	0.461240	0.0643	9.49e-1	9.99e-1	0.2326	0.0369	low	not_significant
d__denovo373	groupcontrol	-0.006068	0.169863	-0.0357	9.72e-1	9.99e-1	0.1628	-0.3341	low	not_significant
d__denovo318	groupcontrol	0.373299	0.158196	2.3597	2.31e-2	6.89e-1	0.2093	-0.2850	low	not_significant
d__denovo314	groupcontrol	-0.069807	0.185422	-0.3765	7.09e-1	9.77e-1	0.1628	-0.3144	low	not_significant
d__denovo312	groupcontrol	0.000123	0.175287	0.0007	9.99e-1	1.00e0	0.1163	-0.3590	low	not_significant
d__denovo310	groupcontrol	0.326128	0.178862	1.8233	7.55e-2	9.07e-1	0.1860	-0.2848	low	not_significant
d__denovo535	groupcontrol	0.021363	0.114488	0.1866	8.53e-1	9.82e-1	0.1163	-0.4128	low	not_significant
d__denovo402	groupcontrol	0.107139	0.161799	0.6622	5.12e-1	9.50e-1	0.1395	-0.3689	low	not_significant
d__denovo403	groupcontrol	-0.102821	0.161253	-0.6376	5.27e-1	9.52e-1	0.1163	-0.3753	low	not_significant
d__denovo400	groupcontrol	-0.347672	0.157625	-2.2057	3.31e-2	6.89e-1	0.1395	-0.3556	low	not_significant
d__denovo401	groupcontrol	0.250206	0.147501	1.6963	9.74e-2	9.07e-1	0.1628	-0.3480	low	not_significant
d__denovo406	groupcontrol	0.017879	0.156377	0.1143	9.10e-1	9.99e-1	0.1628	-0.3379	low	not_significant
d__denovo404	groupcontrol	-0.056383	0.160037	-0.3523	7.26e-1	9.77e-1	0.1395	-0.3516	low	not_significant
