feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
d__denovo7020	groupcontrol	0.423106	0.994883	0.4253	6.71e-1	1.00e0	0.1136	0.0000	low	not_significant
d__denovo5469	groupcontrol	16.293900	0.677003	24.0677	0.00e0	0.00e0	0.1591	0.0000	low	very_high
d__denovo1838	groupcontrol	-2.506270	1.089610	-2.3002	2.14e-2	1.11e-1	0.1023	0.0000	low	suggestive
d__denovo1834	groupcontrol	-0.230369	0.369275	-0.6238	5.33e-1	9.27e-1	0.3750	0.0000	medium	not_significant
d__denovo1832	groupcontrol	-0.350030	0.359850	-0.9727	3.31e-1	7.66e-1	0.3977	0.0000	medium	not_significant
d__denovo3450	groupcontrol	0.386596	0.469652	0.8232	4.10e-1	8.38e-1	0.2159	0.0000	low	not_significant
d__denovo7345	groupcontrol	491.355710	70710.678571	0.0069	9.94e-1	1.00e0	0.1023	0.0000	low	not_significant
d__denovo7347	groupcontrol	0.351678	0.753079	0.4670	6.41e-1	9.91e-1	0.1023	0.0000	low	not_significant
d__denovo7342	groupcontrol	-0.027475	0.626783	-0.0438	9.65e-1	1.00e0	0.1250	0.0000	low	not_significant
d__denovo4875	groupcontrol	0.906167	0.608553	1.4891	1.36e-1	4.58e-1	0.1477	0.0000	low	not_significant
d__denovo9457	groupcontrol	522.358233	70710.712674	0.0074	9.94e-1	1.00e0	0.1023	0.0000	low	not_significant
d__denovo1302	groupcontrol	1.168241	0.865522	1.3498	1.77e-1	5.38e-1	0.2727	0.0000	medium	not_significant
d__denovo1301	groupcontrol	0.650429	0.955632	0.6806	4.96e-1	8.99e-1	0.1023	0.0000	low	not_significant
d__denovo1300	groupcontrol	-0.447824	0.353201	-1.2679	2.05e-1	5.83e-1	0.5455	0.0000	high	not_significant
d__denovo1306	groupcontrol	0.365436	0.495003	0.7383	4.60e-1	8.73e-1	0.3636	0.0000	medium	not_significant
d__denovo1305	groupcontrol	0.019026	0.405761	0.0469	9.63e-1	1.00e0	0.4205	0.0000	medium	not_significant
d__denovo1309	groupcontrol	0.397953	0.512081	0.7771	4.37e-1	8.55e-1	0.3750	0.0000	medium	not_significant
d__denovo1308	groupcontrol	0.745250	0.719225	1.0362	3.00e-1	7.27e-1	0.2045	0.0000	low	not_significant
d__denovo5572	groupcontrol	0.186503	0.646167	0.2886	7.73e-1	1.00e0	0.1136	0.0000	low	not_significant
d__denovo5579	groupcontrol	0.241508	0.831536	0.2904	7.71e-1	1.00e0	0.1136	0.0000	low	not_significant
d__denovo8500	groupcontrol	NaN	0.790569	NaN	NaN	1.00e0	0.1136	0.0000	low	not_significant
d__denovo8507	groupcontrol	-0.687432	0.670821	-1.0248	3.05e-1	7.32e-1	0.1023	0.0000	low	not_significant
d__denovo2760	groupcontrol	-0.084873	1.368738	-0.0620	9.51e-1	1.00e0	0.1591	0.0000	low	not_significant
d__denovo2761	groupcontrol	0.896856	0.913685	0.9816	3.26e-1	7.59e-1	0.1364	0.0000	low	not_significant
d__denovo2762	groupcontrol	10.737747	0.740002	14.5104	0.00e0	0.00e0	0.2841	0.0000	medium	very_high
d__denovo2763	groupcontrol	-0.109815	0.705905	-0.1556	8.76e-1	1.00e0	0.1591	0.0000	low	not_significant
d__denovo2764	groupcontrol	0.646956	0.782200	0.8271	4.08e-1	8.36e-1	0.1932	0.0000	low	not_significant
d__denovo2765	groupcontrol	1.339584	0.979761	1.3673	1.72e-1	5.27e-1	0.2386	0.0000	low	not_significant
d__denovo2766	groupcontrol	0.504297	0.536315	0.9403	3.47e-1	7.83e-1	0.2500	0.0000	medium	not_significant
d__denovo2767	groupcontrol	1.355253	0.649360	2.0871	3.69e-2	1.75e-1	0.1364	0.0000	low	suggestive
d__denovo2768	groupcontrol	1.505696	0.722989	2.0826	3.73e-2	1.77e-1	0.1591	0.0000	low	suggestive
d__denovo2769	groupcontrol	0.488564	0.644873	0.7576	4.49e-1	8.65e-1	0.1364	0.0000	low	not_significant
d__denovo6079	groupcontrol	0.284300	0.690066	0.4120	6.80e-1	1.00e0	0.1136	0.0000	low	not_significant
d__denovo1408	groupcontrol	0.015420	0.664913	0.0232	9.81e-1	1.00e0	0.2955	0.0000	medium	not_significant
d__denovo10119	groupcontrol	-8328253334.579117	2.584402	-3222507405.6145	0.00e0	0.00e0	0.1136	0.0000	low	very_high
d__denovo5403	groupcontrol	0.937151	0.612373	1.5304	1.26e-1	4.34e-1	0.1364	0.0000	low	not_significant
d__denovo3410	groupcontrol	0.286082	0.600926	0.4761	6.34e-1	9.88e-1	0.1477	0.0000	low	not_significant
d__denovo3412	groupcontrol	-0.667995	0.600926	-1.1116	2.66e-1	6.84e-1	0.1477	0.0000	low	not_significant
d__denovo3415	groupcontrol	0.000000	0.707597	0.0000	1.00e0	1.00e0	0.1250	0.0000	low	not_significant
d__denovo3414	groupcontrol	-0.184289	0.503953	-0.3657	7.15e-1	1.00e0	0.1818	0.0000	low	not_significant
d__denovo7301	groupcontrol	0.355345	0.645498	0.5505	5.82e-1	9.59e-1	0.1136	0.0000	low	not_significant
d__denovo7302	groupcontrol	-5.735008	0.763623	-7.5103	5.91e-14	6.46e-13	0.1136	0.0000	low	very_high
d__denovo7305	groupcontrol	0.677043	1.329436	0.5093	6.11e-1	9.74e-1	0.1136	0.0000	low	not_significant
d__denovo7304	groupcontrol	-0.191660	0.712114	-0.2691	7.88e-1	1.00e0	0.1023	0.0000	low	not_significant
d__denovo7306	groupcontrol	0.245093	1.060661	0.2311	8.17e-1	1.00e0	0.1023	0.0000	low	not_significant
d__denovo5818	groupcontrol	-0.189258	0.694023	-0.2727	7.85e-1	1.00e0	0.1023	0.0000	low	not_significant
d__denovo5816	groupcontrol	-0.281598	0.788204	-0.3573	7.21e-1	1.00e0	0.1364	0.0000	low	not_significant
d__denovo6892	groupcontrol	-0.439203	0.670821	-0.6547	5.13e-1	9.08e-1	0.1023	0.0000	low	not_significant
d__denovo6893	groupcontrol	1.153536	0.645498	1.7870	7.39e-2	3.01e-1	0.1136	0.0000	low	not_significant
d__denovo6890	groupcontrol	-0.445767	0.645498	-0.6906	4.90e-1	8.96e-1	0.1136	0.0000	low	not_significant
d__denovo6896	groupcontrol	0.403427	0.790570	0.5103	6.10e-1	9.74e-1	0.1136	0.0000	low	not_significant
d__denovo6894	groupcontrol	-0.489890	0.605530	-0.8090	4.18e-1	8.45e-1	0.1250	0.0000	low	not_significant
d__denovo6899	groupcontrol	-15.961198	0.745356	-21.4142	0.00e0	0.00e0	0.1364	0.0000	low	very_high
d__denovo1546	groupcontrol	0.313134	0.548398	0.5710	5.68e-1	9.50e-1	0.2727	0.0000	medium	not_significant
d__denovo7550	groupcontrol	NaN	0.707107	NaN	NaN	1.00e0	0.1023	0.0000	low	not_significant
d__denovo2712	groupcontrol	-0.188776	0.569627	-0.3314	7.40e-1	1.00e0	0.2045	0.0000	low	not_significant
d__denovo943	groupcontrol	-2.719681	0.772784	-3.5193	4.33e-4	2.98e-3	0.1818	0.0001	low	high
d__denovo942	groupcontrol	0.673583	0.795073	0.8472	3.97e-1	8.28e-1	0.2159	0.0000	low	not_significant
d__denovo944	groupcontrol	0.066699	0.370363	0.1801	8.57e-1	1.00e0	0.6705	0.0001	high	not_significant
d__denovo2401	groupcontrol	-0.143758	0.624664	-0.2301	8.18e-1	1.00e0	0.2386	0.0000	low	not_significant
d__denovo2400	groupcontrol	0.283624	0.418330	0.6780	4.98e-1	8.99e-1	0.3182	0.0000	medium	not_significant
d__denovo2403	groupcontrol	-0.338843	0.748202	-0.4529	6.51e-1	9.96e-1	0.1023	0.0000	low	not_significant
d__denovo2402	groupcontrol	0.194575	0.422134	0.4609	6.45e-1	9.94e-1	0.2841	0.0000	medium	not_significant
d__denovo2405	groupcontrol	0.416037	0.560446	0.7423	4.58e-1	8.71e-1	0.2159	0.0000	low	not_significant
d__denovo2404	groupcontrol	1.084063	0.630460	1.7195	8.55e-2	3.36e-1	0.1591	0.0000	low	not_significant
d__denovo2406	groupcontrol	2.342634	0.880208	2.6615	7.78e-3	4.47e-2	0.1250	0.0000	low	moderate
d__denovo5856	groupcontrol	-0.808109	0.736928	-1.0966	2.73e-1	6.95e-1	0.1023	0.0000	low	not_significant
d__denovo6002	groupcontrol	3.670168	0.776358	4.7274	2.27e-6	1.85e-5	0.1364	0.0000	low	very_high
d__denovo5858	groupcontrol	0.107632	0.651339	0.1652	8.69e-1	1.00e0	0.1591	0.0000	low	not_significant
d__denovo8525	groupcontrol	10000000113.549339	0.836660	11952286229.0614	0.00e0	0.00e0	0.1023	0.0000	low	very_high
d__denovo9929	groupcontrol	-17.032393	0.886405	-19.2151	0.00e0	0.00e0	0.1023	0.0000	low	very_high
d__denovo8694	groupcontrol	5.912998	0.773303	7.6464	2.07e-14	2.28e-13	0.1136	0.0000	low	very_high
d__denovo10081	groupcontrol	5714285785.959323	0.801784	7126966540.3907	0.00e0	0.00e0	0.1250	0.0000	low	very_high
d__denovo8205	groupcontrol	-13.501457	0.816497	-16.5358	0.00e0	0.00e0	0.1023	0.0000	low	very_high
d__denovo7929	groupcontrol	NaN	0.801784	NaN	NaN	1.00e0	0.1023	0.0000	low	not_significant
d__denovo7698	groupcontrol	-4.646115	0.788800	-5.8901	3.86e-9	3.67e-8	0.1136	0.0000	low	very_high
d__denovo7692	groupcontrol	NaN	0.781736	NaN	NaN	1.00e0	0.1250	0.0000	low	not_significant
d__denovo7691	groupcontrol	5000000076.126343	0.912871	5477225658.4439	0.00e0	0.00e0	0.1023	0.0000	low	very_high
d__denovo7697	groupcontrol	-3.845758	0.786962	-4.8868	1.02e-6	8.56e-6	0.1136	0.0000	low	very_high
d__denovo7696	groupcontrol	-3.466543	0.693991	-4.9951	5.88e-7	5.00e-6	0.1477	0.0000	low	very_high
d__denovo5206	groupcontrol	0.763667	0.540062	1.4140	1.57e-1	5.00e-1	0.1591	0.0000	low	not_significant
d__denovo5207	groupcontrol	0.390273	1.146146	0.3405	7.33e-1	1.00e0	0.1591	0.0000	low	not_significant
d__denovo5204	groupcontrol	-5.573201	0.686993	-8.1125	4.44e-16	5.21e-15	0.1477	0.0000	low	very_high
d__denovo9550	groupcontrol	NaN	0.605530	NaN	NaN	1.00e0	0.1250	0.0000	low	not_significant
d__denovo4716	groupcontrol	682.235797	50000.000005	0.0136	9.89e-1	1.00e0	0.1591	0.0000	low	not_significant
d__denovo7558	groupcontrol	462.497466	57735.026921	0.0080	9.94e-1	1.00e0	0.1136	0.0000	low	not_significant
d__denovo3331	groupcontrol	-0.394511	0.679231	-0.5808	5.61e-1	9.46e-1	0.1932	0.0000	low	not_significant
d__denovo3333	groupcontrol	-6.441575	0.516268	-12.4772	0.00e0	0.00e0	0.2500	0.0000	medium	very_high
d__denovo3339	groupcontrol	0.670900	0.600926	1.1164	2.64e-1	6.80e-1	0.1477	0.0000	low	not_significant
d__denovo4642	groupcontrol	0.989674	0.774236	1.2783	2.01e-1	5.77e-1	0.1023	0.0000	low	not_significant
d__denovo4644	groupcontrol	0.310133	0.527047	0.5884	5.56e-1	9.43e-1	0.1705	0.0000	low	not_significant
d__denovo4649	groupcontrol	-0.156606	0.534523	-0.2930	7.70e-1	1.00e0	0.1591	0.0000	low	not_significant
d__denovo4648	groupcontrol	0.871558	0.712871	1.2226	2.21e-1	6.13e-1	0.1705	0.0000	low	not_significant
d__denovo3598	groupcontrol	-0.042138	0.475595	-0.0886	9.29e-1	1.00e0	0.2159	0.0000	low	not_significant
d__denovo3591	groupcontrol	1.256289	0.875478	1.4350	1.51e-1	4.87e-1	0.1250	0.0000	low	not_significant
d__denovo3593	groupcontrol	-0.679681	0.440959	-1.5414	1.23e-1	4.28e-1	0.2386	0.0000	low	not_significant
d__denovo7064	groupcontrol	0.441634	0.668924	0.6602	5.09e-1	9.08e-1	0.1364	0.0000	low	not_significant
d__denovo5995	groupcontrol	-0.962330	0.653047	-1.4736	1.41e-1	4.67e-1	0.1477	0.0000	low	not_significant
d__denovo5992	groupcontrol	12.836260	0.816497	15.7211	0.00e0	0.00e0	0.1136	0.0000	low	very_high
d__denovo5990	groupcontrol	1.054171	0.843063	1.2504	2.11e-1	5.95e-1	0.1023	0.0000	low	not_significant
d__denovo7173	groupcontrol	1.500694	1.060662	1.4149	1.57e-1	5.00e-1	0.1023	0.0000	low	not_significant
d__denovo5679	groupcontrol	26.057664	0.730297	35.6809	0.00e0	0.00e0	0.1250	0.0000	low	very_high
d__denovo334	groupcontrol	-0.486719	0.951374	-0.5116	6.09e-1	9.74e-1	0.1932	0.0003	low	not_significant
d__denovo335	groupcontrol	1.395068	1.279363	1.0904	2.76e-1	6.98e-1	0.1477	0.0002	low	not_significant
d__denovo339	groupcontrol	-1.688822	0.498065	-3.3908	6.97e-4	4.69e-3	0.3409	0.0003	medium	high
d__denovo6421	groupcontrol	-12.371698	0.786796	-15.7241	0.00e0	0.00e0	0.1136	0.0000	low	very_high
d__denovo91	groupcontrol	-0.588174	0.713286	-0.8246	4.10e-1	8.37e-1	0.2500	0.0022	medium	not_significant
d__denovo96	groupcontrol	-3.892890	1.087283	-3.5804	3.43e-4	2.40e-3	0.1477	0.0032	low	high
d__denovo1528	groupcontrol	-0.017825	0.436462	-0.0408	9.67e-1	1.00e0	0.4205	0.0000	medium	not_significant
d__denovo1449	groupcontrol	0.227802	0.877688	0.2595	7.95e-1	1.00e0	0.1250	0.0000	low	not_significant
d__denovo6090	groupcontrol	0.937151	0.645498	1.4518	1.47e-1	4.76e-1	0.1136	0.0000	low	not_significant
d__denovo4785	groupcontrol	0.692840	0.633698	1.0933	2.74e-1	6.96e-1	0.1818	0.0000	low	not_significant
d__denovo4783	groupcontrol	-0.890504	0.713155	-1.2487	2.12e-1	5.95e-1	0.1250	0.0000	low	not_significant
d__denovo1965	groupcontrol	0.183482	0.933924	0.1965	8.44e-1	1.00e0	0.1932	0.0000	low	not_significant
d__denovo2196	groupcontrol	-0.213429	0.429621	-0.4968	6.19e-1	9.80e-1	0.3523	0.0000	medium	not_significant
d__denovo9328	groupcontrol	1.177630	1.582368	0.7442	4.57e-1	8.70e-1	0.1136	0.0000	low	not_significant
d__denovo1447	groupcontrol	0.000000	0.388409	0.0000	1.00e0	1.00e0	0.3864	0.0000	medium	not_significant
d__denovo6320	groupcontrol	-0.000000	0.740565	-0.0000	1.00e0	1.00e0	0.1023	0.0000	low	not_significant
d__denovo1293	groupcontrol	0.402750	0.550936	0.7310	4.65e-1	8.75e-1	0.2273	0.0000	low	not_significant
d__denovo4949	groupcontrol	-1.325951	1.198346	-1.1065	2.69e-1	6.88e-1	0.1364	0.0000	low	not_significant
d__denovo1298	groupcontrol	1.259013	0.658657	1.9115	5.59e-2	2.44e-1	0.1477	0.0000	low	not_significant
d__denovo4936	groupcontrol	-0.800903	0.570088	-1.4049	1.60e-1	5.07e-1	0.1477	0.0000	low	not_significant
d__denovo4938	groupcontrol	-21.332122	0.604218	-35.3053	0.00e0	0.00e0	0.1818	0.0000	low	very_high
d__denovo4257	groupcontrol	1.449370	1.617962	0.8958	3.70e-1	8.05e-1	0.1364	0.0000	low	not_significant
d__denovo4251	groupcontrol	-0.315409	0.780805	-0.4040	6.86e-1	1.00e0	0.1136	0.0000	low	not_significant
d__denovo13094	groupcontrol	NaN	0.801784	NaN	NaN	1.00e0	0.1023	0.0000	low	not_significant
d__denovo3906	groupcontrol	0.415291	0.754159	0.5507	5.82e-1	9.59e-1	0.1364	0.0000	low	not_significant
d__denovo3905	groupcontrol	0.211755	0.734283	0.2884	7.73e-1	1.00e0	0.1364	0.0000	low	not_significant
d__denovo3904	groupcontrol	-12.505556	0.623610	-20.0535	0.00e0	0.00e0	0.1705	0.0000	low	very_high
d__denovo3900	groupcontrol	0.064141	0.557774	0.1150	9.08e-1	1.00e0	0.1591	0.0000	low	not_significant
d__denovo3908	groupcontrol	-0.946138	0.719353	-1.3153	1.88e-1	5.55e-1	0.1250	0.0000	low	not_significant
d__denovo1411	groupcontrol	-2.869953	1.088773	-2.6360	8.39e-3	4.78e-2	0.1023	0.0000	low	moderate
d__denovo1417	groupcontrol	1.064872	0.622124	1.7117	8.70e-2	3.39e-1	0.2045	0.0000	low	not_significant
d__denovo1416	groupcontrol	0.029981	0.538786	0.0556	9.56e-1	1.00e0	0.3295	0.0000	medium	not_significant
d__denovo1414	groupcontrol	-0.788939	0.570896	-1.3819	1.67e-1	5.19e-1	0.2614	0.0000	medium	not_significant
d__denovo1418	groupcontrol	1.626608	0.750148	2.1684	3.01e-2	1.48e-1	0.1136	0.0000	low	suggestive
d__denovo7716	groupcontrol	0.211275	0.626783	0.3371	7.36e-1	1.00e0	0.1250	0.0000	low	not_significant
d__denovo7717	groupcontrol	1.784303	1.652832	1.0795	2.80e-1	7.03e-1	0.1136	0.0000	low	not_significant
d__denovo7715	groupcontrol	8.943895	0.752722	11.8821	0.00e0	0.00e0	0.1250	0.0000	low	very_high
d__denovo7710	groupcontrol	-0.837610	0.739837	-1.1322	2.58e-1	6.71e-1	0.1136	0.0000	low	not_significant
d__denovo12654	groupcontrol	NaN	1.060660	NaN	NaN	1.00e0	0.1023	0.0000	low	not_significant
d__denovo7718	groupcontrol	-0.253063	0.670821	-0.3772	7.06e-1	1.00e0	0.1023	0.0000	low	not_significant
d__denovo24	groupcontrol	0.221777	0.429152	0.5168	6.05e-1	9.72e-1	0.9091	0.0115	very_high	not_significant
d__denovo23	groupcontrol	-1.349252	0.629632	-2.1429	3.21e-2	1.57e-1	0.5795	0.0120	high	suggestive
d__denovo22	groupcontrol	-0.210192	0.534993	-0.3929	6.94e-1	1.00e0	0.9091	0.0098	very_high	not_significant
d__denovo21	groupcontrol	0.498736	0.679988	0.7334	4.63e-1	8.74e-1	0.7727	0.0095	very_high	not_significant
d__denovo5419	groupcontrol	-0.041321	0.556349	-0.0743	9.41e-1	1.00e0	0.1477	0.0000	low	not_significant
d__denovo5416	groupcontrol	4.740393	0.814877	5.8173	5.98e-9	5.67e-8	0.1136	0.0000	low	very_high
d__denovo5415	groupcontrol	0.158623	0.625703	0.2535	8.00e-1	1.00e0	0.1364	0.0000	low	not_significant
d__denovo5413	groupcontrol	-0.395081	0.535709	-0.7375	4.61e-1	8.73e-1	0.1932	0.0000	low	not_significant
d__denovo5412	groupcontrol	0.347107	0.666667	0.5207	6.03e-1	9.72e-1	0.1364	0.0000	low	not_significant
d__denovo5411	groupcontrol	0.374188	0.645498	0.5797	5.62e-1	9.46e-1	0.1136	0.0000	low	not_significant
d__denovo2290	groupcontrol	0.500569	0.583669	0.8576	3.91e-1	8.22e-1	0.3409	0.0000	medium	not_significant
d__denovo2293	groupcontrol	-0.779182	0.387285	-2.0119	4.42e-2	2.03e-1	0.3295	0.0000	medium	not_significant
d__denovo2299	groupcontrol	-0.334970	0.424631	-0.7889	4.30e-1	8.52e-1	0.2841	0.0000	medium	not_significant
d__denovo408	groupcontrol	-1.806945	1.159084	-1.5589	1.19e-1	4.19e-1	0.3295	0.0002	medium	not_significant
d__denovo10671	groupcontrol	NaN	0.801784	NaN	NaN	1.00e0	0.1023	0.0000	low	not_significant
d__denovo1459	groupcontrol	0.369820	0.541296	0.6832	4.94e-1	8.99e-1	0.2727	0.0000	medium	not_significant
d__denovo2878	groupcontrol	6.663033	0.547090	12.1790	0.00e0	0.00e0	0.2273	0.0000	low	very_high
d__denovo2879	groupcontrol	0.130624	0.443203	0.2947	7.68e-1	1.00e0	0.2500	0.0000	medium	not_significant
d__denovo2874	groupcontrol	0.789626	0.522645	1.5108	1.31e-1	4.45e-1	0.2045	0.0000	low	not_significant
d__denovo2876	groupcontrol	-0.156545	0.453164	-0.3454	7.30e-1	1.00e0	0.2614	0.0000	medium	not_significant
d__denovo2870	groupcontrol	0.026095	0.592271	0.0441	9.65e-1	1.00e0	0.1705	0.0000	low	not_significant
d__denovo2872	groupcontrol	-1.005148	0.537179	-1.8712	6.13e-2	2.60e-1	0.1932	0.0000	low	not_significant
d__denovo2873	groupcontrol	1.557083	0.670008	2.3240	2.01e-2	1.05e-1	0.1591	0.0000	low	suggestive
d__denovo6146	groupcontrol	NaN	0.651339	NaN	NaN	1.00e0	0.1591	0.0000	low	not_significant
d__denovo6147	groupcontrol	30.222869	1.443376	20.9390	0.00e0	0.00e0	0.1477	0.0000	low	very_high
d__denovo6143	groupcontrol	1.114261	0.677975	1.6435	1.00e-1	3.77e-1	0.1364	0.0000	low	not_significant
d__denovo4436	groupcontrol	0.453634	1.228942	0.3691	7.12e-1	1.00e0	0.1023	0.0000	low	not_significant
d__denovo4434	groupcontrol	-0.556857	0.556349	-1.0009	3.17e-1	7.47e-1	0.1477	0.0000	low	not_significant
d__denovo4435	groupcontrol	3.105671	0.769394	4.0365	5.43e-5	4.06e-4	0.1818	0.0000	low	very_high
d__denovo4432	groupcontrol	2.035802	0.911941	2.2324	2.56e-2	1.30e-1	0.1364	0.0000	low	suggestive
d__denovo4438	groupcontrol	NaN	0.636209	NaN	NaN	1.00e0	0.1932	0.0000	low	not_significant
d__denovo4439	groupcontrol	1.137006	0.765306	1.4857	1.37e-1	4.61e-1	0.1023	0.0000	low	not_significant
d__denovo9097	groupcontrol	6666666744.619452	0.752773	8856148958.9552	0.00e0	0.00e0	0.1250	0.0000	low	very_high
d__denovo271	groupcontrol	1.980791	0.747446	2.6501	8.05e-3	4.60e-2	0.1932	0.0004	low	moderate
d__denovo272	groupcontrol	0.498349	0.617558	0.8070	4.20e-1	8.46e-1	0.3409	0.0004	medium	not_significant
d__denovo275	groupcontrol	0.458904	0.706327	0.6497	5.16e-1	9.10e-1	0.2841	0.0005	medium	not_significant
d__denovo274	groupcontrol	-0.282378	0.765966	-0.3687	7.12e-1	1.00e0	0.4432	0.0005	medium	not_significant
d__denovo277	groupcontrol	-5.466004	1.092922	-5.0013	5.70e-7	4.85e-6	0.1818	0.0002	low	very_high
d__denovo276	groupcontrol	-0.591365	0.583965	-1.0127	3.11e-1	7.40e-1	0.5227	0.0004	high	not_significant
d__denovo278	groupcontrol	0.265926	0.716785	0.3710	7.11e-1	1.00e0	0.3636	0.0003	medium	not_significant
d__denovo3902	groupcontrol	1.372006	0.700637	1.9582	5.02e-2	2.24e-1	0.1591	0.0000	low	not_significant
d__denovo1653	groupcontrol	0.495230	1.002666	0.4939	6.21e-1	9.82e-1	0.1136	0.0000	low	not_significant
d__denovo1657	groupcontrol	-0.564999	0.608630	-0.9283	3.53e-1	7.87e-1	0.1932	0.0000	low	not_significant
d__denovo1388	groupcontrol	0.751777	0.512560	1.4667	1.42e-1	4.70e-1	0.3068	0.0000	medium	not_significant
d__denovo1382	groupcontrol	-0.393813	0.408661	-0.9637	3.35e-1	7.71e-1	0.4318	0.0000	medium	not_significant
d__denovo1380	groupcontrol	-1.716490	0.701087	-2.4483	1.44e-2	7.81e-2	0.1591	0.0000	low	low
d__denovo1387	groupcontrol	0.275704	0.390157	0.7066	4.80e-1	8.89e-1	0.4545	0.0000	medium	not_significant
d__denovo1384	groupcontrol	-0.350270	0.618566	-0.5663	5.71e-1	9.52e-1	0.2500	0.0000	medium	not_significant
d__denovo7297	groupcontrol	NaN	0.645497	NaN	NaN	1.00e0	0.1136	0.0000	low	not_significant
d__denovo7295	groupcontrol	NaN	0.605530	NaN	NaN	1.00e0	0.1250	0.0000	low	not_significant
d__denovo9237	groupcontrol	NaN	0.801784	NaN	NaN	1.00e0	0.1023	0.0000	low	not_significant
d__denovo9235	groupcontrol	NaN	1.060660	NaN	NaN	1.00e0	0.1023	0.0000	low	not_significant
d__denovo10086	groupcontrol	NaN	0.707107	NaN	NaN	1.00e0	0.1023	0.0000	low	not_significant
d__denovo93	groupcontrol	7.121176	1.056627	6.7395	1.59e-11	1.61e-10	0.1250	0.0017	low	very_high
d__denovo1208	groupcontrol	-0.496598	0.728076	-0.6821	4.95e-1	8.99e-1	0.2727	0.0000	medium	not_significant
d__denovo11864	groupcontrol	579.120175	67082.039325	0.0086	9.93e-1	1.00e0	0.1023	0.0000	low	not_significant
d__denovo10191	groupcontrol	NaN	0.605530	NaN	NaN	1.00e0	0.1250	0.0000	low	not_significant
d__denovo1200	groupcontrol	0.065768	0.432142	0.1522	8.79e-1	1.00e0	0.4091	0.0000	medium	not_significant
d__denovo6990	groupcontrol	-0.357664	0.612373	-0.5841	5.59e-1	9.44e-1	0.1364	0.0000	low	not_significant
d__denovo4148	groupcontrol	-0.622531	0.734110	-0.8480	3.96e-1	8.27e-1	0.1705	0.0000	low	not_significant
d__denovo4149	groupcontrol	0.271708	0.532291	0.5104	6.10e-1	9.74e-1	0.1932	0.0000	low	not_significant
d__denovo4144	groupcontrol	0.451374	0.788847	0.5722	5.67e-1	9.50e-1	0.1364	0.0000	low	not_significant
d__denovo4145	groupcontrol	-1.522704	0.743279	-2.0486	4.05e-2	1.90e-1	0.1364	0.0000	low	suggestive
d__denovo4140	groupcontrol	-0.303534	0.774568	-0.3919	6.95e-1	1.00e0	0.1364	0.0000	low	not_significant
d__denovo4141	groupcontrol	-0.471894	0.615859	-0.7662	4.44e-1	8.61e-1	0.1477	0.0000	low	not_significant
d__denovo94	groupcontrol	-0.780328	1.105727	-0.7057	4.80e-1	8.90e-1	0.2727	0.0019	medium	not_significant
d__denovo4369	groupcontrol	-18.579389	0.569803	-32.6067	0.00e0	0.00e0	0.2045	0.0000	low	very_high
d__denovo2573	groupcontrol	-1.195585	0.727893	-1.6425	1.00e-1	3.78e-1	0.1705	0.0000	low	not_significant
d__denovo6661	groupcontrol	0.667856	0.856473	0.7798	4.36e-1	8.55e-1	0.1136	0.0000	low	not_significant
d__denovo1968	groupcontrol	0.151832	0.718576	0.2113	8.33e-1	1.00e0	0.1136	0.0000	low	not_significant
d__denovo4978	groupcontrol	0.082327	0.629043	0.1309	8.96e-1	1.00e0	0.2045	0.0000	low	not_significant
d__denovo4975	groupcontrol	5.280801	0.656606	8.0426	8.88e-16	1.04e-14	0.1818	0.0000	low	very_high
d__denovo4974	groupcontrol	0.382319	0.626784	0.6100	5.42e-1	9.35e-1	0.1250	0.0000	low	not_significant
d__denovo4973	groupcontrol	0.571237	1.048810	0.5447	5.86e-1	9.61e-1	0.1250	0.0000	low	not_significant
d__denovo4972	groupcontrol	-0.897693	1.634223	-0.5493	5.83e-1	9.60e-1	0.1136	0.0000	low	not_significant
d__denovo8629	groupcontrol	0.728580	0.843493	0.8638	3.88e-1	8.20e-1	0.1250	0.0000	low	not_significant
d__denovo8628	groupcontrol	NaN	0.801784	NaN	NaN	1.00e0	0.1023	0.0000	low	not_significant
d__denovo2480	groupcontrol	4.199289	0.543361	7.7284	1.09e-14	1.25e-13	0.3295	0.0000	medium	very_high
d__denovo2482	groupcontrol	-0.158334	0.418330	-0.3785	7.05e-1	1.00e0	0.3182	0.0000	medium	not_significant
d__denovo2486	groupcontrol	0.407380	0.598678	0.6805	4.96e-1	8.99e-1	0.2159	0.0000	low	not_significant
d__denovo2489	groupcontrol	0.015963	0.445436	0.0358	9.71e-1	1.00e0	0.2841	0.0000	medium	not_significant
d__denovo2488	groupcontrol	0.863179	0.986160	0.8753	3.81e-1	8.14e-1	0.1591	0.0000	low	not_significant
d__denovo5599	groupcontrol	1.190461	0.632456	1.8823	5.98e-2	2.56e-1	0.1136	0.0000	low	not_significant
d__denovo5592	groupcontrol	1.458768	0.768707	1.8977	5.77e-2	2.50e-1	0.1477	0.0000	low	not_significant
d__denovo5595	groupcontrol	-0.933092	0.624928	-1.4931	1.35e-1	4.57e-1	0.1591	0.0000	low	not_significant
d__denovo3288	groupcontrol	0.188402	0.517550	0.3640	7.16e-1	1.00e0	0.1705	0.0000	low	not_significant
