feature_id	coefficient	estimate	std_error	statistic	p_value	q_value	prevalence	mean_abundance	prevalence_tier	confidence
d__denovo147	groupcontrol	1.114209	0.968072	1.1510	2.50e-1	8.56e-1	0.1628	0.0017	low	not_significant
d__denovo146	groupcontrol	0.084219	1.038416	0.0811	9.35e-1	1.00e0	0.1395	0.0011	low	not_significant
d__denovo145	groupcontrol	-0.117988	1.081209	-0.1091	9.13e-1	1.00e0	0.1163	0.0009	low	not_significant
d__denovo319	groupcontrol	-0.355345	0.707107	-0.5025	6.15e-1	1.00e0	0.1860	0.0003	low	not_significant
d__denovo313	groupcontrol	0.093046	1.106456	0.0841	9.33e-1	1.00e0	0.1163	0.0003	low	not_significant
d__denovo34	groupcontrol	0.869542	0.695973	1.2494	2.12e-1	8.06e-1	0.4884	0.0064	medium	not_significant
d__denovo35	groupcontrol	-1.212272	0.922342	-1.3143	1.89e-1	7.78e-1	0.1628	0.0071	low	not_significant
d__denovo36	groupcontrol	-0.995570	0.544557	-1.8282	6.75e-2	4.48e-1	0.7907	0.0062	very_high	not_significant
d__denovo37	groupcontrol	-1.046070	1.078828	-0.9696	3.32e-1	9.30e-1	0.1628	0.0063	low	not_significant
d__denovo30	groupcontrol	-0.245363	0.469358	-0.5228	6.01e-1	1.00e0	0.6977	0.0081	high	not_significant
d__denovo31	groupcontrol	0.296146	0.708279	0.4181	6.76e-1	1.00e0	0.6744	0.0077	high	not_significant
d__denovo32	groupcontrol	0.633683	0.651793	0.9722	3.31e-1	9.30e-1	0.3953	0.0063	medium	not_significant
d__denovo33	groupcontrol	-0.709446	0.804645	-0.8817	3.78e-1	9.85e-1	0.4419	0.0065	medium	not_significant
d__denovo38	groupcontrol	-2.104862	0.977325	-2.1537	3.13e-2	2.89e-1	0.1628	0.0078	low	not_significant
d__denovo39	groupcontrol	-0.528810	0.657236	-0.8046	4.21e-1	9.93e-1	0.6977	0.0053	high	not_significant
d__denovo204	groupcontrol	-1.047313	0.937190	-1.1175	2.64e-1	8.56e-1	0.1628	0.0007	low	not_significant
d__denovo205	groupcontrol	-1.438402	0.942159	-1.5267	1.27e-1	6.14e-1	0.3256	0.0006	medium	not_significant
d__denovo200	groupcontrol	1.329618	0.942420	1.4109	1.58e-1	7.09e-1	0.1860	0.0006	low	not_significant
d__denovo202	groupcontrol	-0.059621	1.169868	-0.0510	9.59e-1	1.00e0	0.1163	0.0008	low	not_significant
d__denovo203	groupcontrol	-0.463969	1.521897	-0.3049	7.60e-1	1.00e0	0.1628	0.0006	low	not_significant
d__denovo208	groupcontrol	-1.034134	1.194222	-0.8659	3.87e-1	9.91e-1	0.1163	0.0006	low	not_significant
d__denovo378	groupcontrol	NaN	0.816497	NaN	NaN	1.00e0	0.1860	0.0002	low	not_significant
d__denovo370	groupcontrol	44.167547	0.957427	46.1315	0.00e0	0.00e0	0.1628	0.0002	low	very_high
d__denovo374	groupcontrol	-3.365234	0.942036	-3.5723	3.54e-4	5.40e-3	0.1628	0.0002	low	high
d__denovo376	groupcontrol	-0.189612	1.095446	-0.1731	8.63e-1	1.00e0	0.1395	0.0003	low	not_significant
d__denovo551	groupcontrol	NaN	1.095445	NaN	NaN	1.00e0	0.1395	0.0001	low	not_significant
d__denovo558	groupcontrol	NaN	1.118034	NaN	NaN	1.00e0	0.1163	0.0001	low	not_significant
d__denovo158	groupcontrol	-0.082110	0.824700	-0.0996	9.21e-1	1.00e0	0.3256	0.0009	medium	not_significant
d__denovo159	groupcontrol	-0.378465	0.640771	-0.5906	5.55e-1	1.00e0	0.2558	0.0008	medium	not_significant
d__denovo154	groupcontrol	-0.985815	0.772114	-1.2768	2.02e-1	7.89e-1	0.2791	0.0010	medium	not_significant
d__denovo156	groupcontrol	-0.424486	0.721036	-0.5887	5.56e-1	1.00e0	0.3023	0.0007	medium	not_significant
d__denovo157	groupcontrol	-2.365957	0.845791	-2.7973	5.15e-3	6.04e-2	0.1860	0.0008	low	low
d__denovo150	groupcontrol	-0.918791	0.980788	-0.9368	3.49e-1	9.42e-1	0.1628	0.0009	low	not_significant
d__denovo151	groupcontrol	-1.887099	1.117648	-1.6885	9.13e-2	5.06e-1	0.1395	0.0005	low	not_significant
d__denovo152	groupcontrol	-0.574666	0.542401	-1.0595	2.89e-1	8.75e-1	0.3721	0.0012	medium	not_significant
d__denovo153	groupcontrol	0.306522	0.685043	0.4474	6.55e-1	1.00e0	0.2791	0.0010	medium	not_significant
d__denovo329	groupcontrol	NaN	0.605530	NaN	NaN	1.00e0	0.2558	0.0003	medium	not_significant
d__denovo27	groupcontrol	-0.054080	0.472289	-0.1145	9.09e-1	1.00e0	0.6512	0.0082	high	not_significant
d__denovo26	groupcontrol	-2.511340	1.164680	-2.1562	3.11e-2	2.89e-1	0.2326	0.0092	low	not_significant
d__denovo25	groupcontrol	-2.302586	1.218867	-1.8891	5.89e-2	4.23e-1	0.1163	0.0088	low	not_significant
d__denovo23	groupcontrol	0.027302	0.531295	0.0514	9.59e-1	1.00e0	0.6047	0.0118	high	not_significant
d__denovo22	groupcontrol	-0.375395	0.738202	-0.5085	6.11e-1	1.00e0	0.4419	0.0116	medium	not_significant
d__denovo21	groupcontrol	0.365282	0.649706	0.5622	5.74e-1	1.00e0	0.3488	0.0112	medium	not_significant
d__denovo20	groupcontrol	0.645002	0.586200	1.1003	2.71e-1	8.64e-1	0.6047	0.0130	high	not_significant
d__denovo29	groupcontrol	0.089546	0.438143	0.2044	8.38e-1	1.00e0	0.8372	0.0082	very_high	not_significant
d__denovo28	groupcontrol	-3.360280	1.001903	-3.3539	7.97e-4	1.16e-2	0.1860	0.0042	low	moderate
d__denovo308	groupcontrol	0.000000	1.042877	0.0000	1.00e0	1.00e0	0.2791	0.0003	medium	not_significant
d__denovo305	groupcontrol	1.373395	0.912872	1.5045	1.32e-1	6.31e-1	0.1163	0.0003	low	not_significant
d__denovo527	groupcontrol	NaN	0.912871	NaN	NaN	1.00e0	0.1163	0.0002	low	not_significant
d__denovo526	groupcontrol	-0.542449	0.912871	-0.5942	5.52e-1	1.00e0	0.1163	0.0002	low	not_significant
d__denovo523	groupcontrol	-0.542449	0.912871	-0.5942	5.52e-1	1.00e0	0.1163	0.0002	low	not_significant
d__denovo529	groupcontrol	NaN	0.816497	NaN	NaN	1.00e0	0.1395	0.0002	low	not_significant
d__denovo528	groupcontrol	NaN	1.095445	NaN	NaN	1.00e0	0.1395	0.0002	low	not_significant
d__denovo411	groupcontrol	NaN	0.763763	NaN	NaN	1.00e0	0.1628	0.0002	low	not_significant
d__denovo410	groupcontrol	0.690985	0.936064	0.7382	4.60e-1	1.00e0	0.1163	0.0002	low	not_significant
d__denovo419	groupcontrol	0.355345	0.866026	0.4103	6.82e-1	1.00e0	0.1395	0.0003	low	not_significant
d__denovo18	groupcontrol	-1.066284	0.571172	-1.8668	6.19e-2	4.29e-1	0.5814	0.0121	high	not_significant
d__denovo19	groupcontrol	-0.131779	0.510831	-0.2580	7.96e-1	1.00e0	0.9070	0.0128	very_high	not_significant
d__denovo12	groupcontrol	-0.946378	0.574731	-1.6466	9.96e-2	5.24e-1	0.6512	0.0207	high	not_significant
d__denovo13	groupcontrol	0.700810	0.534194	1.3119	1.90e-1	7.78e-1	0.5814	0.0215	high	not_significant
d__denovo16	groupcontrol	1.443566	1.207182	1.1958	2.32e-1	8.42e-1	0.2326	0.0211	low	not_significant
d__denovo373	groupcontrol	-3.395068	0.922398	-3.6807	2.33e-4	3.73e-3	0.1628	0.0003	low	high
d__denovo318	groupcontrol	NaN	0.801784	NaN	NaN	1.00e0	0.2093	0.0003	low	not_significant
d__denovo314	groupcontrol	1.442151	0.980201	1.4713	1.41e-1	6.55e-1	0.1628	0.0003	low	not_significant
d__denovo312	groupcontrol	0.755289	0.924934	0.8166	4.14e-1	9.93e-1	0.1163	0.0003	low	not_significant
d__denovo310	groupcontrol	0.445767	0.816497	0.5460	5.85e-1	1.00e0	0.1860	0.0003	low	not_significant
d__denovo535	groupcontrol	-744.513128	57735.023025	-0.0129	9.90e-1	1.00e0	0.1163	0.0001	low	not_significant
d__denovo402	groupcontrol	NaN	0.816497	NaN	NaN	1.00e0	0.1395	0.0002	low	not_significant
d__denovo403	groupcontrol	NaN	0.912871	NaN	NaN	1.00e0	0.1163	0.0002	low	not_significant
d__denovo400	groupcontrol	0.000000	NaN	NaN	NaN	1.00e0	0.1395	0.0002	low	not_significant
d__denovo401	groupcontrol	NaN	0.836660	NaN	NaN	1.00e0	0.1628	0.0002	low	not_significant
d__denovo406	groupcontrol	-9.357111	0.912846	-10.2505	0.00e0	0.00e0	0.1628	0.0003	low	very_high
d__denovo404	groupcontrol	0.600437	0.866026	0.6933	4.88e-1	1.00e0	0.1395	0.0002	low	not_significant
